u	v	score
ENSG00000005844	ENSG00000166501	0.712501881625436
ENSG00000005844	ENSG00000167083	0.773757955236714
ENSG00000005844	ENSG00000167208	0.8776900517899924
ENSG00000005844	ENSG00000167286	0.7691802617593999
ENSG00000005844	ENSG00000167613	0.7323915130073305
ENSG00000005844	ENSG00000167984	0.9295819185024596
ENSG00000005844	ENSG00000168421	0.7669526458005502
ENSG00000005844	ENSG00000171608	0.7347636103917058
ENSG00000005844	ENSG00000172349	0.8203062725940682
ENSG00000005844	ENSG00000173208	0.746292611018432
ENSG00000005844	ENSG00000177272	0.7923474738798767
ENSG00000005844	ENSG00000178199	0.7775556056371045
ENSG00000005844	ENSG00000180096	0.7976661083655665
ENSG00000005844	ENSG00000181847	0.8831429802967624
ENSG00000005844	ENSG00000182162	0.7006641089488015
ENSG00000005844	ENSG00000182866	0.8707234976174836
ENSG00000005844	ENSG00000183918	0.9388621704317363
ENSG00000005844	ENSG00000185811	0.8127636818814621
ENSG00000005844	ENSG00000186265	0.731016936141582
ENSG00000005844	ENSG00000186810	0.8232284236899875
ENSG00000005844	ENSG00000186818	0.7165873807221975
ENSG00000005844	ENSG00000197471	0.9403276974179946
ENSG00000005844	ENSG00000198771	0.7084791847582446
ENSG00000005844	ENSG00000198821	0.7770252802757462
ENSG00000005844	ENSG00000198851	0.9138106821103232
ENSG00000005844	ENSG00000235568	0.7488723443759905
ENSG00000005882	ENSG00000070019	0.704735718162854
ENSG00000005882	ENSG00000121067	0.767697659467787
ENSG00000005882	ENSG00000136504	0.7138783548078382
ENSG00000005882	ENSG00000144852	0.7036283793354047
ENSG00000005882	ENSG00000156006	0.7143984065144726
ENSG00000005889	ENSG00000103657	0.7252428612344327
ENSG00000005889	ENSG00000115020	0.7142829726652656
ENSG00000005889	ENSG00000124486	0.7266565029964988
ENSG00000005889	ENSG00000164327	0.7123585377221203
ENSG00000005981	ENSG00000078814	0.9647196708858828
ENSG00000005981	ENSG00000091704	0.9237034176914879
ENSG00000005981	ENSG00000109758	0.7989123471692393
ENSG00000005981	ENSG00000110243	0.8273527150472922
ENSG00000005981	ENSG00000110244	0.7331776430966342
ENSG00000005981	ENSG00000110436	0.9482045753142825
ENSG00000005981	ENSG00000111049	0.8809505404490576
ENSG00000005981	ENSG00000114115	0.8859157646876119
ENSG00000005981	ENSG00000115194	0.959741621410851
ENSG00000005981	ENSG00000124092	0.7116561693136217
ENSG00000005981	ENSG00000130035	0.7033623330202073
ENSG00000005981	ENSG00000136931	0.9002491104085446
ENSG00000005981	ENSG00000138100	0.7628922331494716
ENSG00000005981	ENSG00000140807	0.8440074031710968
ENSG00000005981	ENSG00000141161	0.8061436626212929
ENSG00000005981	ENSG00000144355	0.7227965089563676
ENSG00000005981	ENSG00000150656	0.9217480840398575
ENSG00000005981	ENSG00000151360	0.943949136780083
ENSG00000005981	ENSG00000152266	0.8004444427111133
ENSG00000005981	ENSG00000160282	0.7466422518954124
ENSG00000005981	ENSG00000162595	0.7102741093064857
ENSG00000005981	ENSG00000165462	0.9761573741750041
ENSG00000005981	ENSG00000168314	0.9319045784854622
ENSG00000005981	ENSG00000168930	0.9330614091270799
ENSG00000005981	ENSG00000177301	0.848143619632895
ENSG00000005981	ENSG00000180644	0.7431237634347687
ENSG00000005981	ENSG00000187959	0.9794672750063268
ENSG00000005981	ENSG00000196431	0.8475626788242047
ENSG00000005981	ENSG00000197893	0.8703261281409798
ENSG00000005981	ENSG00000241186	0.7956493174594677
ENSG00000006071	ENSG00000015592	0.71824482085879
ENSG00000006071	ENSG00000106633	0.7223724039920572
ENSG00000006071	ENSG00000122859	0.7475610329382023
ENSG00000006071	ENSG00000125861	0.7423776807321185
ENSG00000006071	ENSG00000129167	0.7491546511903775
ENSG00000006611	ENSG00000101076	0.7036828110360979
ENSG00000006611	ENSG00000127831	0.7937221100532299
ENSG00000006611	ENSG00000138308	0.7023370122161056
ENSG00000006611	ENSG00000185559	0.7042788854959681
ENSG00000006611	ENSG00000188015	0.7030383281199871
ENSG00000006638	ENSG00000116661	0.7086345280888882
ENSG00000006638	ENSG00000133048	0.7903562034301177
ENSG00000006652	ENSG00000058404	0.7354633115489058
ENSG00000006659	ENSG00000118777	0.9640223981719861
ENSG00000006659	ENSG00000138829	0.7911213854256243
ENSG00000006659	ENSG00000150048	0.780654470209846
ENSG00000006659	ENSG00000183434	0.9419718516235003
ENSG00000006659	ENSG00000183668	0.7183628683089786
ENSG00000006659	ENSG00000184481	0.8024714985297852
ENSG00000006659	ENSG00000221826	0.8270100106903985
ENSG00000006712	ENSG00000063322	0.7928525203467961
ENSG00000006712	ENSG00000105197	0.8274538527946546
ENSG00000006712	ENSG00000196235	0.8201103017706146
ENSG00000006715	ENSG00000065883	0.7234579107144883
ENSG00000006788	ENSG00000019991	0.7003151845309336
ENSG00000006788	ENSG00000023839	0.7282702065971308
ENSG00000006788	ENSG00000033867	0.7309040084590974
ENSG00000006788	ENSG00000065413	0.7756936990103994
ENSG00000006788	ENSG00000115232	0.7590654307837903
ENSG00000006788	ENSG00000133020	0.960134887555835
ENSG00000006788	ENSG00000134352	0.749902841620151
ENSG00000006788	ENSG00000134640	0.7505701611162641
ENSG00000006788	ENSG00000138756	0.7587411105325823
ENSG00000006788	ENSG00000139974	0.7626143371706393
ENSG00000006788	ENSG00000144642	0.7314115104735476
ENSG00000006788	ENSG00000144724	0.7230035975600948
ENSG00000006788	ENSG00000145087	0.8514649067618448
ENSG00000006788	ENSG00000148516	0.7424340476504011
ENSG00000006788	ENSG00000157680	0.7707357512427834
ENSG00000006788	ENSG00000168263	0.774664802739934
ENSG00000006788	ENSG00000169306	0.7950261360995723
ENSG00000006788	ENSG00000169554	0.7732568439402565
ENSG00000006788	ENSG00000170160	0.8068302341955134
ENSG00000006788	ENSG00000170967	0.8135371420082989
ENSG00000006788	ENSG00000173559	0.7517906267077227
ENSG00000006788	ENSG00000173868	0.7132028687107823
ENSG00000006788	ENSG00000181619	0.7003494757276301
ENSG00000006788	ENSG00000184302	0.779868358534508
ENSG00000006788	ENSG00000185532	0.7130492017936031
ENSG00000006788	ENSG00000255150	0.8756391785265759
ENSG00000006788	ENSG00000264424	0.8635199090571373
ENSG00000006788	ENSG00000278889	0.8368732061408979
ENSG00000006788	ENSG00000279486	0.8104178321719581
ENSG00000007001	ENSG00000054690	0.7110397660586267
ENSG00000007001	ENSG00000069018	0.8870011866271325
ENSG00000007001	ENSG00000072315	0.8500149627069726
ENSG00000007001	ENSG00000072364	0.7083295204538637
ENSG00000007001	ENSG00000076770	0.7466368465504986
ENSG00000007001	ENSG00000102128	0.7125793280151964
ENSG00000007001	ENSG00000102595	0.7051178857524396
ENSG00000007001	ENSG00000105967	0.8382670666130628
ENSG00000007001	ENSG00000111305	0.8540107687943983
ENSG00000007001	ENSG00000113658	0.8024070040870874
ENSG00000007001	ENSG00000120215	0.7613116228482214
ENSG00000007001	ENSG00000124469	0.7223551750958849
ENSG00000007001	ENSG00000126545	0.7544156769292314
ENSG00000007001	ENSG00000126838	0.8121519814506928
ENSG00000007001	ENSG00000127914	0.729577956240871
ENSG00000007001	ENSG00000130783	0.8273018365715478
ENSG00000007001	ENSG00000136457	0.8425813788105593
ENSG00000007001	ENSG00000138039	0.8858011202257952
ENSG00000007001	ENSG00000139151	0.8254887181303334
ENSG00000007001	ENSG00000139351	0.7223556616312048
ENSG00000007001	ENSG00000144426	0.7367116695926769
ENSG00000007001	ENSG00000148541	0.7509363676326907
ENSG00000007001	ENSG00000152270	0.767047322455947
ENSG00000007001	ENSG00000155158	0.7350861256944559
ENSG00000007001	ENSG00000157764	0.7545381876139627
ENSG00000007001	ENSG00000162959	0.7865184874797067
ENSG00000007001	ENSG00000164756	0.7071720681474596
ENSG00000007001	ENSG00000165521	0.8452530241769811
ENSG00000007001	ENSG00000165841	0.89640833333071
ENSG00000007001	ENSG00000166947	0.7324350994420158
ENSG00000007001	ENSG00000167232	0.8407347283737069
ENSG00000007001	ENSG00000170927	0.7457718018907935
ENSG00000007001	ENSG00000171989	0.7276886175330245
ENSG00000007001	ENSG00000172426	0.7958907496565533
ENSG00000007001	ENSG00000173258	0.7237000056122735
ENSG00000007001	ENSG00000174429	0.7521993820271238
ENSG00000007001	ENSG00000176160	0.7384324868992513
ENSG00000007001	ENSG00000178568	0.7341587847817296
ENSG00000007001	ENSG00000183230	0.7941543132296903
ENSG00000007001	ENSG00000186628	0.7854945802061011
ENSG00000007001	ENSG00000187003	0.7115985691920622
ENSG00000007001	ENSG00000188219	0.7855623058364746
ENSG00000007001	ENSG00000188394	0.712163917281703
ENSG00000007001	ENSG00000188991	0.7515021734975796
ENSG00000007001	ENSG00000198482	0.7665926322896344
ENSG00000007001	ENSG00000203734	0.8116185176012781
ENSG00000007001	ENSG00000203737	0.7037940257061676
ENSG00000007001	ENSG00000205186	0.8888336119925838
ENSG00000007001	ENSG00000211456	0.768207732479604
ENSG00000007001	ENSG00000213413	0.719541578502789
ENSG00000007001	ENSG00000253873	0.8303336915572112
ENSG00000007001	ENSG00000257949	0.7440979630611105
ENSG00000007001	ENSG00000273079	0.7961180101523085
ENSG00000007001	ENSG00000279116	0.877342411535448
ENSG00000007080	ENSG00000105393	0.7512862034942244
ENSG00000007080	ENSG00000105669	0.7957862098923423
ENSG00000007080	ENSG00000105671	0.7184046918048824
ENSG00000007080	ENSG00000126934	0.7340298758125376
ENSG00000007080	ENSG00000130520	0.779733651651545
ENSG00000007080	ENSG00000174886	0.7021814153122644
ENSG00000007080	ENSG00000221983	0.7284736393319453
ENSG00000007168	ENSG00000029725	0.7339864904783968
ENSG00000007168	ENSG00000070366	0.7426693087460392
ENSG00000007168	ENSG00000132388	0.7219982265661592
ENSG00000007168	ENSG00000185722	0.7103777805642213
ENSG00000007171	ENSG00000133636	0.7954914497822603
ENSG00000007174	ENSG00000018236	0.8422197912335573
ENSG00000007174	ENSG00000060709	0.8116910649368709
ENSG00000007174	ENSG00000083067	0.9106494473282166
ENSG00000007174	ENSG00000102678	0.8407891529759646
ENSG00000007174	ENSG00000120332	0.8001229163218996
ENSG00000007174	ENSG00000123454	0.928125489787436
ENSG00000007174	ENSG00000135902	0.9610079888620355
ENSG00000007174	ENSG00000135903	0.8598490278378536
ENSG00000007174	ENSG00000139438	0.8699112023538459
ENSG00000007174	ENSG00000151490	0.9181052116710384
ENSG00000007174	ENSG00000154646	0.8013369500596922
ENSG00000007174	ENSG00000162344	0.8408362903431618
ENSG00000007174	ENSG00000173273	0.7432239126361462
ENSG00000007174	ENSG00000184613	0.7624806590948028
ENSG00000007174	ENSG00000188120	0.9110039176737924
ENSG00000007174	ENSG00000198216	0.8125485465086154
ENSG00000007174	ENSG00000277481	0.9366346955483373
ENSG00000007237	ENSG00000011465	0.7134451665908919
ENSG00000007312	ENSG00000010671	0.8036809871748093
ENSG00000007312	ENSG00000012124	0.91477166339088
ENSG00000007312	ENSG00000015285	0.8312352462060396
ENSG00000007312	ENSG00000028277	0.9308914127270846
ENSG00000007312	ENSG00000035720	0.9742708353638575
ENSG00000007312	ENSG00000036672	0.7687196280549783
ENSG00000007312	ENSG00000048462	0.7688758076447151
ENSG00000007312	ENSG00000056558	0.7192272347413514
ENSG00000007312	ENSG00000066923	0.8039523877414473
ENSG00000007312	ENSG00000069493	0.7682855343088325
ENSG00000007312	ENSG00000086730	0.8950557279551166
ENSG00000007312	ENSG00000101445	0.7522087931704727
ENSG00000007312	ENSG00000102879	0.8911938764585864
ENSG00000007312	ENSG00000104903	0.9286814325765311
ENSG00000007312	ENSG00000104921	0.9300466445402658
ENSG00000007312	ENSG00000105246	0.8008369797764571
ENSG00000007312	ENSG00000105369	0.9075237870381804
ENSG00000007312	ENSG00000111679	0.7448182298332654
ENSG00000007312	ENSG00000112799	0.7045147419882823
ENSG00000007312	ENSG00000117090	0.918313218505736
ENSG00000007312	ENSG00000117091	0.8464999690308094
ENSG00000007312	ENSG00000121210	0.7419655048055761
ENSG00000007312	ENSG00000122986	0.9095198217786538
ENSG00000007312	ENSG00000125245	0.8193301939951217
ENSG00000007312	ENSG00000125354	0.7341482100220759
ENSG00000007312	ENSG00000131378	0.8308164781851034
ENSG00000007312	ENSG00000132744	0.7012538172258096
ENSG00000007312	ENSG00000134061	0.8319664774111414
ENSG00000007312	ENSG00000135144	0.9286109526347628
ENSG00000007312	ENSG00000135363	0.7394198831585614
ENSG00000007312	ENSG00000136573	0.9872320872237911
ENSG00000007312	ENSG00000136929	0.8121806748518938
ENSG00000007312	ENSG00000137078	0.940986684824604
ENSG00000007312	ENSG00000137101	0.7370361203975971
ENSG00000007312	ENSG00000137265	0.7038492459872877
ENSG00000007312	ENSG00000140678	0.7657981982110313
ENSG00000007312	ENSG00000140968	0.7878278018736735
ENSG00000007312	ENSG00000143119	0.7858828196659412
ENSG00000007312	ENSG00000145088	0.8274578047085719
ENSG00000007312	ENSG00000146094	0.8384530358191469
ENSG00000007312	ENSG00000150867	0.858927715700675
ENSG00000007312	ENSG00000152689	0.8688573193709633
ENSG00000007312	ENSG00000154016	0.7020191742100343
ENSG00000007312	ENSG00000155629	0.7048019610048631
ENSG00000007312	ENSG00000156738	0.9898433282279582
ENSG00000007312	ENSG00000156886	0.7831468547294468
ENSG00000007312	ENSG00000157734	0.957819883561569
ENSG00000007312	ENSG00000158517	0.8290109139592506
