No.;Gene name;Score;Oncogene or Tumor Suppresson gene
1;SUMO2;0.00220722;#N/A
2;EGFR;0.001732513;x
3;TP53;0.001713724;x
4;CDC5L;0.001649989;#N/A
5;FN1;0.001598429;#N/A
6;MYC;0.001557281;x
7;SNW1;0.001455268;#N/A
8;VCAM1;0.001366057;#N/A
9;ESR1;0.001240495;x
10;HDAC1;0.001155277;x
11;RIPK4;0.001105289;#N/A
12;HSP90AA1;0.001082618;x
13;GRB2;0.001076979;#N/A
14;YWHAB;0.001005797;#N/A
15;YWHAZ;0.000986508;#N/A
16;ARRB2;0.000969275;#N/A
17;FLNA;0.000940167;#N/A
18;KDM1A;0.000936024;#N/A
19;HNRNPU;0.00093283;#N/A
20;CTNNB1;0.000915543;x
21;EGLN3;0.000879697;#N/A
22;SUMO1;0.000879435;#N/A
23;NPM1;0.00087839;x
24;ILK;0.000866557;#N/A
25;BRCA1;0.000860069;x
26;RPL10;0.000855456;#N/A
27;EP300;0.000827288;x
28;TERF1;0.000819867;#N/A
29;MRPL58;0.000817003;#N/A
30;AR;0.00080631;x
31;CDK2;0.000794493;#N/A
32;TRAF2;0.000787762;#N/A
33;ALB;0.000748265;#N/A
34;IQCB1;0.000743278;#N/A
35;HSP90AB1;0.000729842;#N/A
36;RELA;0.000723525;#N/A
37;YWHAG;0.000720943;#N/A
38;HSPA8;0.00071972;#N/A
39;ARRB1;0.000715739;#N/A
40;MDM2;0.00070457;x
41;MAPK6;0.000690751;#N/A
42;ATF2;0.000687418;#N/A
43;HNRNPA1;0.000682037;#N/A
44;MYH9;0.000680283;#N/A
45;ESR2;0.000678207;#N/A
46;GOLT1B;0.000668054;#N/A
47;IKBKG;0.000667523;#N/A
48;LARP7;0.000663361;#N/A
49;PPP1CA;0.000657365;#N/A
50;POT1;0.000654901;x
51;HDAC2;0.000653756;x
52;SMAD3;0.000652125;x
53;TRAF6;0.000648437;#N/A
54;HIF1AN;0.00063751;#N/A
55;JUN;0.000629543;x
56;CAPZA2;0.000624427;#N/A
57;MAP3K3;0.000622193;#N/A
58;CBX5;0.000621941;#N/A
59;SRC;0.0006194;x
60;OTUB1;0.00061572;#N/A
61;CFTR;0.00061373;#N/A
62;H2AX;0.000611608;#N/A
63;TERF2IP;0.000604451;#N/A
64;CREBBP;0.000600879;x
65;UBE2I;0.000595094;#N/A
66;VCP;0.000589793;#N/A
67;YWHAQ;0.000589185;#N/A
68;VAPA;0.000587521;#N/A
69;CLTC;0.000587139;#N/A
70;EWSR1;0.000580691;x
71;SYNCRIP;0.000575244;#N/A
72;CUL3;0.000574284;x
73;SFN;0.000568087;#N/A
74;PCNA;0.000567981;#N/A
75;PPP1CC;0.000566722;#N/A
76;MDFI;0.00056243;#N/A
77;SKP1;0.000560449;#N/A
78;RB1;0.000555338;x
79;MEPCE;0.00055047;#N/A
80;BTRC;0.000547888;#N/A
81;TRAF1;0.00054735;#N/A
82;TUBA1A;0.000545772;#N/A
83;SUV39H1;0.000540218;#N/A
84;BAG6;0.000539023;#N/A
85;PPP1CB;0.000538371;#N/A
86;CSNK2A2;0.000536839;#N/A
87;NOTCH1;0.000536409;x
88;IQGAP1;0.000535251;x
89;AKT1;0.000534414;x
90;RBPMS;0.00053178;#N/A
91;FBXW11;0.000527577;#N/A
92;CCDC85B;0.000523085;#N/A
93;NOP56;0.000517433;#N/A
94;CUL1;0.000515102;#N/A
95;MPDZ;0.000510447;#N/A
96;DYNLL1;0.000509898;#N/A
97;PLK1;0.000507285;#N/A
98;VHL;0.000507184;x
99;APP;0.000502408;#N/A
100;DBN1;0.000500507;#N/A
101;CSNK2A1;0.000499896;#N/A
102;RUVBL2;0.000496661;#N/A
103;LYPD3;0.000491059;#N/A
104;KANK2;0.000489735;#N/A
105;NEDD8;0.00048899;#N/A
106;YWHAH;0.000487308;#N/A
107;USP7;0.000485674;#N/A
108;LGALS8;0.000484613;#N/A
109;SORT1;0.00048368;#N/A
110;PDLIM7;0.000480764;#N/A
111;PPP2R1A;0.0004758;x
112;H3C2;0.000475688;#N/A
113;MAP1B;0.000473025;#N/A
114;LIMA1;0.000472603;#N/A
115;PEX19;0.000470486;#N/A
116;HNRNPD;0.00046949;#N/A
117;SQSTM1;0.000468085;x
118;ATP2B4;0.000461913;#N/A
119;YWHAE;0.000459606;#N/A
120;MYO19;0.000458515;#N/A
121;ACTN1;0.000457452;#N/A
122;FYN;0.000456816;x
123;PGR;0.000456097;x
124;SVIL;0.000454977;#N/A
125;PTN;0.000454445;#N/A
126;SORBS1;0.000449382;#N/A
127;FYCO1;0.000442819;#N/A
128;SYNPO;0.000442504;#N/A
129;MAGI2;0.000441045;x
130;FERMT2;0.000440998;#N/A
131;HDAC6;0.000440822;#N/A
132;CDC37;0.000440455;#N/A
133;CRYAB;0.000438046;#N/A
134;GPRASP1;0.000437889;#N/A
135;RGMA;0.000437753;#N/A
136;HIF1A;0.000436767;x
137;NFKB2;0.000436345;#N/A
138;CLIP3;0.000436326;#N/A
139;ACTA2;0.000433918;#N/A
140;NEGR1;0.000433782;#N/A
141;PIK3R1;0.000433421;x
142;XRCC3;0.000431944;#N/A
143;CDK9;0.000431015;#N/A
144;AP2M1;0.000430114;#N/A
145;CDC42;0.00042994;x
146;ITGA7;0.000429556;#N/A
147;TINF2;0.000428418;#N/A
148;LGALS3;0.00042812;#N/A
149;IKZF1;0.00042712;#N/A
150;ZEB1;0.000426914;#N/A
151;TPM1;0.000426312;#N/A
152;DMD;0.000425608;#N/A
153;DIXDC1;0.00042542;#N/A
154;PPP2CA;0.00042441;#N/A
155;BNC2;0.0004238;#N/A
156;MYO1C;0.000423426;#N/A
157;TNS1;0.000422912;#N/A
158;PTPN6;0.000422614;#N/A
159;GTSE1;0.000422352;#N/A
160;TMOD1;0.000422249;#N/A
161;TGFB1I1;0.000421894;#N/A
162;CBX7;0.000419964;#N/A
163;HDAC11;0.000419917;#N/A
164;SPARCL1;0.000418918;#N/A
165;MAPK14;0.00041835;#N/A
166;TBP;0.000416795;#N/A
167;FOXB1;0.000416521;#N/A
168;DPYSL3;0.000416082;#N/A
169;PKD2;0.000415269;#N/A
170;HGS;0.00041371;#N/A
171;LRRK2;0.000413424;#N/A
172;TNFRSF1A;0.000412832;#N/A
173;COPS5;0.000412794;#N/A
174;FOXL1;0.000412593;#N/A
175;FBL;0.000412191;#N/A
176;MAP1A;0.000410674;#N/A
177;STAT3;0.000410103;x
178;MYO18A;0.000409154;#N/A
179;LRCH2;0.000409081;#N/A
180;KPNB1;0.000407946;#N/A
181;RUVBL1;0.000406208;#N/A
182;TRIM28;0.000406089;#N/A
183;ABL1;0.000405152;x
184;CALD1;0.000404548;#N/A
185;PARVA;0.00040375;#N/A
186;HDAC3;0.000403279;#N/A
187;SHC1;0.000401554;#N/A
188;EPM2A;0.000400533;#N/A
189;FLNC;0.000400377;#N/A
190;NAP1L3;0.000398718;#N/A
191;EIF4A3;0.000398168;#N/A
192;C1QBP;0.000396204;#N/A
193;TUBA1C;0.000395134;#N/A
194;CBL;0.000394665;x
195;PDLIM3;0.000394048;#N/A
196;XPO1;0.000391051;x
197;BHMT2;0.000390716;#N/A
198;MYLK;0.000389461;#N/A
199;PML;0.00038749;x
200;VIM;0.000387461;#N/A
201;HDGF;0.000386815;#N/A
202;WDR5;0.000386746;#N/A
203;RBPJ;0.000385378;#N/A
204;PRMT6;0.000384995;#N/A
205;NR3C1;0.000384898;#N/A
206;EML1;0.000384824;#N/A
207;PALLD;0.000384388;#N/A
208;KCNMA1;0.000384008;#N/A
209;MAGOH;0.000382909;#N/A
210;RPS8;0.000381925;#N/A
211;TLN1;0.000381124;#N/A
212;GNAO1;0.000381052;#N/A
213;MAP3K14;0.000379969;x
214;PBX3;0.000379885;#N/A
215;HSPD1;0.000379466;#N/A
216;VAPB;0.00037946;#N/A
217;KIF11;0.000379224;#N/A
218;JPH2;0.000378276;#N/A
219;FOXK2;0.000378066;#N/A
220;JAM2;0.000377921;#N/A
221;ANLN;0.000377873;#N/A
222;SMAD2;0.000377675;x
223;PDZRN4;0.00037739;#N/A
224;MAPRE1;0.000376738;#N/A
225;FOXP2;0.000376476;#N/A
226;PYHIN1;0.00037614;#N/A
227;ATM;0.000375815;x
228;H4C13;0.000375143;#N/A
229;HAND2;0.000375091;#N/A
230;RHOJ;0.000373926;#N/A
231;RBBP7;0.000373312;#N/A
232;SPEG;0.000373049;#N/A
233;JAM3;0.000371016;#N/A
234;RNPS1;0.000370873;#N/A
235;SP1;0.000370327;#N/A
236;DNAJB5;0.000369837;#N/A
237;MAP3K1;0.000369316;x
238;GRIK5;0.000369007;#N/A
239;CUL4B;0.000368849;#N/A
240;CLIC4;0.000367964;#N/A
241;SSBP2;0.000367408;#N/A
242;VAV1;0.000367212;x
243;PRKG1;0.00036718;#N/A
244;PPP1R12B;0.000366949;#N/A
245;STUB1;0.00036672;#N/A
246;CFL2;0.00036618;#N/A
247;FBXL7;0.000366159;#N/A
248;BAG2;0.000366155;#N/A
249;SLC39A4;0.000365615;#N/A
250;FOXF1;0.000365578;x
251;GLI3;0.000365354;#N/A
252;AURKA;0.000364036;x
253;HSPA4;0.000363883;#N/A
254;ATP6AP2;0.000363754;#N/A
255;FGL1;0.000363249;#N/A
256;GSK3B;0.000363092;x
257;ANK2;0.000362982;#N/A
258;RAB5C;0.000362824;#N/A
259;SYNE1;0.000362476;#N/A
260;LPP;0.000362161;#N/A
261;EPB41L3;0.000361976;#N/A
262;PRKDC;0.000361476;x
263;PRPF40A;0.000361056;#N/A
264;PARP1;0.00036021;x
265;TCF4;0.000360135;#N/A
266;BSG;0.000360104;#N/A
267;MAPK1;0.000359098;x
268;RAF1;0.000358193;x
269;MATR3;0.000358133;#N/A
270;CCT2;0.000357526;#N/A
271;FILIP1;0.000357457;#N/A
272;LIMS2;0.000357338;#N/A
273;SPINT2;0.00035728;#N/A
274;RBBP4;0.000356908;#N/A
275;TERF2;0.00035654;#N/A
276;PRELP;0.000356451;#N/A
277;RPS2;0.000353686;#N/A
278;NDN;0.000352725;#N/A
279;PSMC3;0.000352319;#N/A
280;TAGLN;0.000351067;#N/A
281;CRK;0.000349874;#N/A
282;MYOCD;0.000348747;#N/A
283;CCT3;0.000348179;#N/A
284;RAB7A;0.000348036;#N/A
285;UBE3A;0.000347553;#N/A
286;FOXQ1;0.000347428;#N/A
287;PABPC5;0.000347256;#N/A
288;GUCY1B1;0.0003467;#N/A
289;FHL1;0.000346557;#N/A
290;ACTB;0.0003451;#N/A
291;BVES;0.000344453;#N/A
292;ITGA1;0.000343686;#N/A
293;TNFRSF1B;0.000343145;#N/A
294;TPM2;0.000343091;#N/A
295;CHMP4B;0.000342892;#N/A
296;SMAD4;0.000342674;x
297;MTNR1B;0.000341508;#N/A
298;COPS6;0.000339847;#N/A
299;NCL;0.000339446;#N/A
300;RBPMS2;0.000339401;#N/A
301;NFKB1;0.000339363;#N/A
302;FBXL22;0.000338954;#N/A
303;CSNK1E;0.000338342;#N/A
304;PCM1;0.000338301;#N/A
305;PDGFRB;0.000337945;x
306;UBE2D2;0.000336631;#N/A
307;SEC16A;0.00033618;#N/A
308;BTK;0.000335012;x
309;ANKRD44;0.000334993;#N/A
310;DISC1;0.000334308;#N/A
311;PTPN11;0.000333827;x
312;AKAP6;0.000333732;#N/A
313;YAP1;0.000333597;x
314;BCL6;0.000333099;x
315;STOM;0.000332816;#N/A
316;SMTN;0.000332616;#N/A
317;NCS1;0.000332588;#N/A
318;BCL2;0.000332561;x
319;CAP2;0.000332539;#N/A
320;DDR2;0.00033244;x
321;TUBB;0.000332356;#N/A
322;EFTUD2;0.000331503;#N/A
323;APOA1;0.000331286;#N/A
324;MTNR1A;0.000331119;#N/A
325;PTPRK;0.000329605;#N/A
326;AMOTL1;0.000328413;#N/A
327;CACNA1H;0.000327712;#N/A
328;JAK3;0.000327474;x
329;SIN3A;0.000327273;#N/A
330;DDB1;0.000327216;#N/A
331;MYL9;0.000327085;#N/A
332;MRPL50;0.000327078;#N/A
333;IKBKB;0.000326341;#N/A
334;RAB9B;0.000325888;#N/A
335;ZFPM2;0.000325647;#N/A
336;DHX9;0.000325508;#N/A
337;RAC1;0.000325012;x
338;DCAF7;0.00032449;#N/A
339;TUBG1;0.000323904;#N/A
340;CSRP1;0.00032387;#N/A
341;PLN;0.000323729;#N/A
342;SNCA;0.000323121;#N/A
343;SLMAP;0.000322931;#N/A
344;CUL4A;0.000322922;x
345;PRPF8;0.000322915;x
346;SMARCA4;0.000322257;x
347;DLK1;0.000322156;#N/A
348;FOS;0.00032215;#N/A
349;TRAF3IP3;0.000321983;#N/A
350;HTT;0.000321945;#N/A
351;TBK1;0.000321397;#N/A
352;SIRT1;0.000321219;#N/A
353;CCNA2;0.00032087;#N/A
354;NUFIP1;0.000320853;#N/A
355;USP11;0.000320616;#N/A
356;CNRIP1;0.000320445;#N/A
357;MME;0.000320408;#N/A
358;ITGAL;0.000320196;#N/A
359;KRTAP4-12;0.000320194;#N/A
360;NCK2;0.000319972;#N/A
361;SYNC;0.00031986;#N/A
362;EMC2;0.000319114;#N/A
363;SGCD;0.000318971;#N/A
364;WAS;0.000318827;#N/A
365;HSPB1;0.000318692;#N/A
366;KCNMB1;0.000318461;#N/A
367;GOLGA2;0.000318383;#N/A
368;KCTD10;0.000318281;#N/A
369;GLP1R;0.000318267;#N/A
370;TTC28;0.000317723;#N/A
371;HTR3C;0.000317479;#N/A
372;PSME3;0.000317286;#N/A
373;HLA-DPA1;0.000317075;#N/A
374;MCM7;0.00031681;#N/A
375;FAF2;0.000316788;#N/A
376;PRMT1;0.000315726;#N/A
377;PLAUR;0.000315252;#N/A
378;NCOR1;0.00031515;x
379;CAV1;0.000314898;#N/A
380;MRPL4;0.000314845;#N/A
381;CBX8;0.000314564;#N/A
382;SCN2B;0.000314298;#N/A
383;IFI16;0.00031426;#N/A
384;WIPF1;0.000313749;#N/A
385;DAXX;0.000313622;x
386;DOCK8;0.000313585;#N/A
387;NEDD4;0.000313438;#N/A
388;NEXN;0.00031334;#N/A
389;BIN2;0.00031304;#N/A
390;NHSL2;0.000312923;#N/A
391;DVL2;0.000312772;#N/A
392;FLI1;0.000312363;x
393;CBX3;0.000312305;#N/A
394;CTBP1;0.00031216;#N/A
395;PYGM;0.000311917;#N/A
396;GRAP2;0.000311747;#N/A
397;MAP3K7;0.00031135;x
398;ERBB2;0.00031081;x
399;CUL5;0.0003106;#N/A
400;CNKSR2;0.000310597;#N/A
401;DES;0.000310557;#N/A
402;RBMS3;0.000310327;#N/A
403;MAPK3;0.00030994;x
404;ITCH;0.000309345;#N/A
405;HSPB6;0.000309261;#N/A
406;SLAMF1;0.000308036;#N/A
407;TCP1;0.000306931;#N/A
408;BUB1B;0.000306287;x
409;FAM124A;0.000306153;#N/A
410;GPR135;0.000305125;#N/A
411;PPP2CB;0.000305006;#N/A
412;XRCC5;0.000304989;#N/A
413;CCT6A;0.000304925;#N/A
414;MET;0.000304821;x
415;OFD1;0.000304126;#N/A
416;BOC;0.000303929;#N/A
417;CANX;0.00030392;#N/A
418;FOXE1;0.000303894;#N/A
419;MAPK8;0.000303803;#N/A
420;ATP1A2;0.000303461;#N/A
421;HSPB8;0.00030277;#N/A
422;IL16;0.000302242;#N/A
423;ROR2;0.000301813;#N/A
424;YBX1;0.00030178;#N/A
425;SYNM;0.000300947;#N/A
426;ADCY5;0.000300394;#N/A
427;LDB3;0.000300207;#N/A
428;MAPK10;0.000300165;#N/A
429;CSNK1A1;0.000299897;#N/A
430;HERC2;0.000299171;#N/A
431;PNKD;0.000299006;#N/A
432;SGTB;0.000298978;#N/A
433;ARHGAP9;0.000298924;#N/A
434;SMC1A;0.000298861;x
435;RACGAP1;0.000298418;#N/A
436;CNTNAP1;0.00029791;#N/A
437;CSNK2B;0.000297495;#N/A
438;TRIM27;0.000297495;x
439;PLCG1;0.000296851;x
440;ANKS1B;0.000296243;#N/A
441;DTNBP1;0.000296018;#N/A
442;HCLS1;0.000295738;#N/A
443;FOXS1;0.000295665;#N/A
444;TAFAZZIN;0.000295357;#N/A
445;EZH2;0.00029503;x
446;CD27;0.000294965;#N/A
447;LGALS9;0.000294684;#N/A
448;SMYD1;0.000294425;#N/A
449;NACC2;0.000294346;#N/A
450;RCSD1;0.000294113;#N/A
451;RIPK3;0.000293819;#N/A
452;ARHGAP25;0.000293707;#N/A
453;CDC20;0.000293614;#N/A
454;CCT5;0.00029342;#N/A
455;NFKBIA;0.000293192;x
456;YEATS4;0.00029246;#N/A
457;SYNPO2;0.000292242;#N/A
458;RPL14;0.000292004;#N/A
459;PRPF31;0.000291739;#N/A
460;TRPC4;0.000290991;#N/A
461;KCNB1;0.000290322;#N/A
462;RNF2;0.000289811;#N/A
463;RHOA;0.000289808;x
464;FOXP3;0.000289799;#N/A
465;LMNA;0.000289717;x
466;U2AF2;0.00028969;#N/A
467;PKNOX2;0.000289521;#N/A
468;H1-1;0.00028863;#N/A
469;PSMC5;0.000288526;#N/A
470;DOCK2;0.000288371;#N/A
471;FSTL1;0.000288052;x
472;STARD9;0.000287924;#N/A
473;SRPK2;0.000287871;#N/A
474;ERG;0.000287462;x
475;HAX1;0.000287057;#N/A
476;SLAMF6;0.000285841;#N/A
477;A2M;0.000285335;#N/A
478;CDH1;0.000284799;x
479;BARX1;0.000284739;#N/A
480;P2RY12;0.000284252;#N/A
481;SAMD4A;0.000283478;#N/A
482;CDK1;0.000283136;#N/A
483;RBM24;0.00028312;#N/A
484;PARVG;0.000282878;#N/A
485;TOPAZ1;0.000282508;#N/A
486;CORO1A;0.000281659;#N/A
487;FBXO32;0.000281622;#N/A
488;LNX1;0.000281182;#N/A
489;CNN1;0.000280933;#N/A
490;PLEKHO1;0.000280843;#N/A
491;HUWE1;0.000280828;#N/A
492;DLG4;0.000280569;#N/A
493;FKBP6;0.000280506;#N/A
494;PSTPIP1;0.000280283;#N/A
495;TACR2;0.000279943;#N/A
496;ITGA9;0.000279685;#N/A
497;PRMT5;0.000279594;#N/A
498;VCL;0.000279583;#N/A
499;FAM189A2;0.000279341;#N/A
500;KAT5;0.000279152;#N/A
501;FAM78A;0.000279033;#N/A
502;PKD1;0.000278984;#N/A
503;PIP5K1C;0.000278856;#N/A
504;NCK1;0.000278816;#N/A
505;CSPG4;0.000278811;#N/A
506;KIAA0408;0.000278618;#N/A
507;NCKAP1L;0.000278504;#N/A
508;C4orf17;0.000278317;#N/A
509;RASSF2;0.000278017;#N/A
510;HNRNPK;0.000278013;#N/A
511;TRPC1;0.000277927;#N/A
512;WDR83;0.000277865;#N/A
513;CHRNA9;0.000277692;#N/A
514;CMYA5;0.000277486;#N/A
515;CDK4;0.000277154;x
516;CCT7;0.000276378;#N/A
517;PABPC1;0.000276319;#N/A
518;CDC42EP3;0.000276039;#N/A
519;UBQLN1;0.00027595;#N/A
520;ACTG2;0.000275933;#N/A
521;PTCH1;0.00027592;x
522;GABARAPL2;0.000275832;#N/A
523;SNX20;0.000275699;#N/A
524;PLSCR1;0.000275008;#N/A
525;ANXA1;0.000274938;#N/A
526;CCT4;0.000274671;#N/A
527;RAE1;0.000274574;#N/A
528;CHUK;0.000274458;#N/A
529;CAND2;0.000274349;#N/A
530;PICK1;0.000274207;#N/A
531;NLRC3;0.000274123;#N/A
532;BUB1;0.000274043;#N/A
533;DMPK;0.0002738;#N/A
534;TSNAX;0.000273655;#N/A
535;CREB1;0.000273586;x
536;HCK;0.000273449;#N/A
537;SEPTIN1;0.000273053;#N/A
538;PIN1;0.000272587;#N/A
539;RARA;0.000272156;#N/A
540;ABCC9;0.000271988;#N/A
541;DDX19B;0.000271869;#N/A
542;RHOH;0.000271854;#N/A
543;KEAP1;0.00027173;x
544;ITK;0.000271499;#N/A
545;CASQ2;0.000271403;#N/A
546;UBE2N;0.000271369;#N/A
547;GJC1;0.000271322;#N/A
548;CDKN1A;0.000270962;x
549;PDZRN3;0.000270919;#N/A
550;JAK2;0.000270666;x
551;CBX1;0.000270317;#N/A
552;TRA2A;0.000270206;#N/A
553;NRP2;0.000269822;#N/A
554;PARD6B;0.000269619;#N/A
555;DDX5;0.000269611;x
556;KIF2C;0.00026959;#N/A
557;ERBB3;0.000269567;x
558;P2RY8;0.000269319;x
559;PIK3CD;0.000269272;x
560;ATP13A2;0.000269183;#N/A
561;CCNB1;0.000268971;#N/A
562;FKBP5;0.000268606;#N/A
563;HSPB7;0.000268456;#N/A
564;LPAR1;0.000267868;#N/A
565;APC;0.000267773;x
566;XIAP;0.000267646;x
567;CDON;0.000266674;#N/A
568;NACAD;0.000266452;#N/A
569;BIRC2;0.000265839;#N/A
570;ZC3H3;0.000265618;#N/A
571;PPL;0.000265377;#N/A
572;GPRASP2;0.000265132;#N/A
573;HLF;0.000265113;#N/A
574;RBX1;0.000265083;#N/A
575;LMO1;0.000265063;x
576;FXYD6;0.000265057;#N/A
577;G3BP1;0.000264876;#N/A
578;H2BC1;0.000264557;#N/A
579;ARHGAP15;0.000264262;#N/A
580;SEPTIN6;0.000264073;#N/A
581;CUL2;0.000263783;#N/A
582;DTNA;0.000263525;#N/A
583;CBX6;0.000263369;#N/A
584;PRPF4;0.000263317;#N/A
585;XRCC6;0.000263079;#N/A
586;PIK3CG;0.000263035;x
587;PPP1R12A;0.000262998;#N/A
588;KRT15;0.000262569;#N/A
589;SMC3;0.000262482;x
590;SMN1;0.00026209;#N/A
591;FOXJ2;0.000262054;#N/A
592;GAPDH;0.000261878;#N/A
593;VSX2;0.000261851;#N/A
594;UBE2D1;0.000261671;#N/A
595;ZBTB16;0.0002616;#N/A
596;PABPC4L;0.000261596;#N/A
597;WDR48;0.000261211;#N/A
598;CHD4;0.000261191;x
599;CD28;0.000261071;x
600;PSMD2;0.000260898;#N/A
601;MCAM;0.00026079;#N/A
602;ARHGEF6;0.000260606;#N/A
603;RAD51;0.000260575;x
604;USP15;0.000260381;#N/A
605;LY9;0.000259997;#N/A
606;SLC15A5;0.000259628;#N/A
607;SMAD1;0.000259579;#N/A
608;STX12;0.00025913;#N/A
609;PTK2;0.000258574;#N/A
610;CCT8;0.000258074;#N/A
611;CLEC2D;0.000257624;#N/A
612;DOK3;0.000257096;#N/A
613;UPF1;0.000257012;#N/A
614;CALML3;0.000256475;#N/A
615;ACD;0.000256432;#N/A
616;HSPA9;0.000256017;#N/A
617;LTBR;0.000255982;#N/A
618;LYN;0.000255584;x
619;FXR2;0.000255427;#N/A
620;SPACA1;0.000255359;#N/A
621;SERPINB3;0.000255279;x
622;MCM2;0.000255089;#N/A
623;TSGA13;0.000255061;#N/A
624;MTOR;0.000255018;x
625;RPS3;0.000255007;#N/A
626;CYTH4;0.000254681;#N/A
627;FGF10;0.000254473;x
628;FOXN1;0.000254433;#N/A
629;KAT2B;0.000254355;#N/A
630;NUP153;0.000254256;#N/A
631;SH3KBP1;0.000253979;#N/A
632;RXRA;0.000253821;#N/A
633;PON2;0.000253814;#N/A
634;TSC22D4;0.000253603;#N/A
635;PTGER3;0.000253203;#N/A
636;STX1A;0.000253194;#N/A
637;LTBP1;0.000253158;#N/A
638;MTUS2;0.000252893;#N/A
639;ZDHHC17;0.000252732;#N/A
640;ZEB2;0.000252626;#N/A
641;TMEM25;0.000252617;#N/A
642;UBE2D3;0.000252547;#N/A
643;POLR2F;0.000251986;#N/A
644;IRAK1;0.000251674;#N/A
645;HAP1;0.000251543;#N/A
646;S100A8;0.000251504;#N/A
647;CYFIP2;0.000251285;#N/A
648;SMCP;0.000250591;#N/A
649;TEAD2;0.000250414;#N/A
650;TNF;0.000249986;#N/A
651;CSTA;0.000249845;#N/A
652;RPA2;0.000249683;#N/A
653;RECK;0.000248888;#N/A
654;H3-4;0.000248831;#N/A
655;EFEMP2;0.000248759;#N/A
656;MS4A5;0.000248743;#N/A
657;TFG;0.000248379;#N/A
658;ZWINT;0.000248175;#N/A
659;SETBP1;0.00024786;x
660;MAX;0.000247732;x
661;EEF1A1;0.000247707;#N/A
662;NIFK;0.000247256;#N/A
663;RIPK1;0.000247168;#N/A
664;EIF2AK2;0.000247122;#N/A
665;DOK2;0.000246725;#N/A
666;SCHIP1;0.000246538;#N/A
667;CDK8;0.000246297;x
668;GAK;0.000246215;#N/A
669;BLK;0.000246023;#N/A
670;EBI3;0.000245763;#N/A
671;MLH1;0.000245546;x
672;DCD;0.000245545;#N/A
673;FSHR;0.000245156;#N/A
674;MCOLN3;0.000244629;#N/A
675;KIT;0.00024448;x
676;CD4;0.000243947;#N/A
677;RYR3;0.000243814;#N/A
678;NUP107;0.000243572;#N/A
679;LCP1;0.00024302;#N/A
680;TSPAN5;0.000242971;#N/A
681;RPA1;0.00024292;#N/A
682;PLCG2;0.00024285;x
683;AKNA;0.000242755;#N/A
684;ANTXR1;0.000242734;#N/A
685;BCOR;0.000242337;x
686;ZSCAN20;0.0002423;#N/A
687;CD247;0.000241847;#N/A
688;NCOA1;0.000241841;#N/A
689;CD84;0.000241592;#N/A
690;PSMC1;0.000241528;#N/A
691;TRIP6;0.000241385;#N/A
692;KBTBD7;0.000241254;#N/A
693;ACTL6A;0.00024105;#N/A
694;SMAD9;0.00024085;#N/A
695;DPPA4;0.000240397;#N/A
696;GNG2;0.000239808;#N/A
697;SUV39H2;0.000239037;#N/A
698;GAB3;0.000239029;#N/A
699;HCFC1;0.00023897;#N/A
700;APBB1;0.000238959;#N/A
701;SLC8A1;0.000238701;#N/A
702;OPRM1;0.00023824;#N/A
703;EVL;0.000238239;#N/A
704;IL20RB;0.000237884;#N/A
705;CHD3;0.000237795;#N/A
706;ILF2;0.000237388;#N/A
707;DRD3;0.000237111;#N/A
708;LAMA4;0.0002364;#N/A
709;PSMD4;0.000236149;#N/A
710;OGT;0.000236002;#N/A
711;ADRB2;0.000235379;#N/A
712;E2F1;0.000235282;#N/A
713;EMILIN1;0.000235153;#N/A
714;RNF180;0.000234469;#N/A
715;DCN;0.000234405;#N/A
716;THOC2;0.000234349;#N/A
717;DSTN;0.000234093;#N/A
718;PTPN1;0.000234074;x
719;BCL2L1;0.000234059;#N/A
720;FAM71C;0.00023405;#N/A
721;UBA5;0.000233897;#N/A
722;POU2F2;0.000233493;x
723;SRPRB;0.000233459;#N/A
724;BECN1;0.00023324;#N/A
725;MRPS30;0.000233141;#N/A
726;EHMT2;0.000232878;#N/A
727;CD6;0.000232721;#N/A
728;NDRG1;0.000232685;#N/A
729;CTR9;0.00023231;x
730;ECSIT;0.000232269;x
731;MAD2L1;0.000232104;#N/A
732;RANBP9;0.000231551;#N/A
733;MYO1G;0.000231292;#N/A
734;EPS15;0.000231008;#N/A
735;LPXN;0.000230895;#N/A
736;SF3B1;0.000230879;x
737;SLA;0.000230876;#N/A
738;MEIS1;0.000230301;#N/A
739;CAPNS2;0.000229729;#N/A
740;MYO5C;0.000229691;#N/A
741;GJB2;0.000229563;#N/A
742;MED26;0.000229458;#N/A
743;SGTA;0.000229105;#N/A
744;TEX11;0.000228975;#N/A
745;TRAF3IP1;0.000228944;#N/A
746;DLG1;0.000228926;#N/A
747;ITGA4;0.000228921;#N/A
748;IKBKE;0.000228757;x
749;TMEM185A;0.0002284;#N/A
750;HDAC4;0.000228304;x
751;ARAF;0.000228261;x
752;SH2D1A;0.000227644;x
753;SLC25A41;0.000227537;#N/A
754;BARD1;0.000227444;x
755;NCOA6;0.000227426;#N/A
756;IL10RA;0.000227398;#N/A
757;ELOC;0.000227382;#N/A
758;CASP8;0.000227313;x
759;TRIP13;0.000226887;x
760;RAC2;0.000226573;x
761;ITGB1BP2;0.000226275;#N/A
762;MRPL47;0.000226224;#N/A
763;ACTG1;0.000226117;x
764;KRT6A;0.000226035;#N/A
765;AIPL1;0.000226009;#N/A
766;PKP1;0.00022598;#N/A
