No.;Gene name;Score;Oncogene or Tumor Suppresson gene
1;SUMO2;0.002239754;#N/A
2;EGFR;0.001808103;x
3;TP53;0.00176205;x
4;FN1;0.001680913;#N/A
5;CDC5L;0.001646638;#N/A
6;MYC;0.001603523;x
7;SNW1;0.001480314;#N/A
8;VCAM1;0.00141054;#N/A
9;ESR1;0.00125242;x
10;HDAC1;0.001176264;x
11;HSP90AA1;0.001141169;x
12;GRB2;0.001135345;#N/A
13;RIPK4;0.001107378;#N/A
14;YWHAB;0.001068194;#N/A
15;YWHAZ;0.001019915;#N/A
16;ARRB2;0.001005154;#N/A
17;KDM1A;0.000997806;#N/A
18;CTNNB1;0.000966091;x
19;HNRNPU;0.000946802;#N/A
20;EGLN3;0.000921553;#N/A
21;BRCA1;0.000907966;x
22;NPM1;0.000887854;x
23;SUMO1;0.000881384;#N/A
24;RPL10;0.000858595;#N/A
25;EP300;0.00084679;x
26;MRPL58;0.000846317;#N/A
27;TERF1;0.000833486;#N/A
28;TRAF2;0.000833226;#N/A
29;CDK2;0.000828164;#N/A
30;ALB;0.000826198;#N/A
31;IQCB1;0.000786037;#N/A
32;AR;0.000775338;x
33;FLNA;0.000769721;#N/A
34;ARRB1;0.000752707;#N/A
35;YWHAG;0.000747305;#N/A
36;CFTR;0.000746763;#N/A
37;RELA;0.000739242;#N/A
38;HSPA8;0.000736848;#N/A
39;MYH9;0.000730942;#N/A
40;MDM2;0.000729773;x
41;ATF2;0.000724811;#N/A
42;HSP90AB1;0.000718718;#N/A
43;MAPK6;0.000715757;#N/A
44;ESR2;0.000706236;#N/A
45;ILK;0.000698665;#N/A
46;PPP1CA;0.000694998;#N/A
47;HNRNPA1;0.000688245;#N/A
48;IKBKG;0.000686694;#N/A
49;CAPZA2;0.000679226;#N/A
50;SMAD3;0.000677608;x
51;MATR3;0.000673507;#N/A
52;HDAC2;0.000673391;x
53;LARP7;0.0006704;#N/A
54;POT1;0.000666407;x
55;TRAF6;0.000665323;#N/A
56;GOLT1B;0.000661418;#N/A
57;JUN;0.000656092;x
58;SRC;0.000653789;x
59;HIF1AN;0.000651583;#N/A
60;TERF2IP;0.000646556;#N/A
61;OTUB1;0.000628766;#N/A
62;CREBBP;0.000622413;x
63;H2AX;0.000621979;#N/A
64;CLTC;0.000621774;#N/A
65;UBE2I;0.000618325;#N/A
66;YWHAQ;0.000611916;#N/A
67;PPP1CC;0.000603783;#N/A
68;VAPA;0.00060025;#N/A
69;EWSR1;0.000597988;x
70;CUL3;0.000589573;x
71;VCP;0.000586751;#N/A
72;SKP1;0.000583812;#N/A
73;PPP1CB;0.000583759;#N/A
74;MDFI;0.000577696;#N/A
75;CBX5;0.00057474;#N/A
76;IQGAP1;0.000574701;x
77;PCNA;0.000574157;#N/A
78;SYNCRIP;0.000566619;#N/A
79;BTRC;0.000564302;#N/A
80;RB1;0.00056356;x
81;CCDC85B;0.000557375;#N/A
82;NOTCH1;0.000551566;x
83;AKT1;0.000545474;x
84;MEPCE;0.000541845;#N/A
85;CSNK2A2;0.000539707;#N/A
86;SUV39H1;0.000539156;#N/A
87;VHL;0.000538822;x
88;BAG6;0.000537448;#N/A
89;APP;0.000536606;#N/A
90;DBN1;0.0005366;#N/A
91;BIRC6;0.00053554;#N/A
92;CUL1;0.000534872;#N/A
93;MAP3K3;0.000528671;#N/A
94;FBXW11;0.000528569;#N/A
95;USP7;0.000525089;#N/A
96;DYNLL1;0.000524175;#N/A
97;USP34;0.000517017;#N/A
98;PLK1;0.000513982;#N/A
99;LIMA1;0.000512929;#N/A
100;NOP56;0.000512434;#N/A
101;MKLN1;0.00050882;#N/A
102;LGALS8;0.000507991;#N/A
103;PEX19;0.00050767;#N/A
104;MYO19;0.000505602;#N/A
105;SFN;0.000503929;#N/A
106;YWHAH;0.000502208;#N/A
107;SORT1;0.00050184;#N/A
108;TRAF1;0.000498631;#N/A
109;AKAP9;0.000497371;#N/A
110;RUVBL2;0.000492708;#N/A
111;HNRNPD;0.000488286;#N/A
112;CSNK2A1;0.000487394;#N/A
113;NEDD8;0.000483327;#N/A
114;FYN;0.000481243;x
115;SHPRH;0.000480934;#N/A
116;H3C2;0.000480731;#N/A
117;YWHAE;0.000479222;#N/A
118;PPP2R1A;0.000474863;x
119;MGA;0.000469363;x
120;HELZ;0.000467248;#N/A
121;SYNPO;0.000466858;#N/A
122;APC;0.000461557;x
123;ATM;0.000461118;x
124;CDC42;0.000460188;x
125;MYO1C;0.000457168;#N/A
126;HDAC6;0.000456664;#N/A
127;AP2M1;0.00045564;#N/A
128;MYO18A;0.000454676;#N/A
129;HIF1A;0.000453672;x
130;AFF4;0.000452293;x
131;CDC37;0.000450852;#N/A
132;NFKB2;0.000448714;#N/A
133;PIK3R1;0.000448449;x
134;VIM;0.000446873;#N/A
135;TINF2;0.000445537;#N/A
136;CDK9;0.000444416;#N/A
137;PPP2CA;0.000444276;#N/A
138;CBL;0.000443744;x
139;H4C13;0.000441659;#N/A
140;HDAC11;0.000439432;#N/A
141;LGALS3;0.000436335;#N/A
142;SHC1;0.000436052;#N/A
143;XRCC3;0.000434976;#N/A
144;FOXL1;0.00043421;#N/A
145;SQSTM1;0.000433989;x
146;LCK;0.000433906;x
147;TBP;0.000433306;#N/A
148;GTSE1;0.000432627;#N/A
149;LRRK2;0.000432344;#N/A
150;STAT3;0.000431699;x
151;TNFRSF1B;0.000430465;#N/A
152;TNFRSF1A;0.000427865;#N/A
153;ZBED6;0.000427435;#N/A
154;KPNB1;0.000426833;#N/A
155;FOXB1;0.00042574;#N/A
156;MAPK14;0.000424773;#N/A
157;KIF11;0.000424411;#N/A
158;FBL;0.000423964;#N/A
159;ANLN;0.00042108;#N/A
160;PML;0.000419191;x
161;MAP3K2;0.000418867;#N/A
162;RUVBL1;0.000417322;#N/A
163;PRMT6;0.000414729;#N/A
164;HDAC3;0.000414532;#N/A
165;HGS;0.000413497;#N/A
166;ABL1;0.000412306;x
167;TUBA1C;0.000407903;#N/A
168;C1QBP;0.000406858;#N/A
169;COPS5;0.000405041;#N/A
170;TRIM28;0.000404403;#N/A
171;RBPJ;0.000404016;#N/A
172;TNRC6B;0.000403235;#N/A
173;NBEAL1;0.000402741;#N/A
174;SMAD2;0.000400176;x
175;EIF4A3;0.000399312;#N/A
176;RIF1;0.000397893;#N/A
177;WDR5;0.000397549;#N/A
178;SMAD5;0.000395554;#N/A
179;TUBA1A;0.000394821;#N/A
180;RPS8;0.000394419;#N/A
181;WDFY3;0.000391687;#N/A
182;MAPRE1;0.000390224;#N/A
183;SGTB;0.00038963;#N/A
184;SP1;0.000387605;#N/A
185;RAF1;0.000387134;x
186;MAP3K1;0.000385442;x
187;VAPB;0.000384557;#N/A
188;AURKA;0.000384149;x
189;PRKDC;0.000383097;x
190;SLC39A4;0.000382496;#N/A
191;HSPD1;0.000382422;#N/A
192;PRPF40A;0.000382059;#N/A
193;HDGF;0.000381865;#N/A
194;MAP3K14;0.000381374;x
195;RBBP7;0.000379011;#N/A
196;MAGOH;0.000378526;#N/A
197;MAPK1;0.000378318;x
198;ACTB;0.000376619;#N/A
199;JAK3;0.00037628;x
200;YAP1;0.000376057;x
201;PTPN11;0.000375603;x
202;GSK3B;0.000375402;x
203;RPS2;0.000375261;#N/A
204;PTN;0.000375173;#N/A
205;FOXK2;0.000374973;#N/A
206;SMAD9;0.000371662;#N/A
207;CCT2;0.000371518;#N/A
208;APOA1;0.00037124;#N/A
209;UBE3A;0.00037119;#N/A
210;PTPRK;0.000370104;#N/A
211;HSPA4;0.000368631;#N/A
212;DMXL1;0.00036848;#N/A
213;RBBP4;0.000368415;#N/A
214;BSG;0.00036826;#N/A
215;FNIP1;0.000367908;#N/A
216;CRK;0.000367623;#N/A
217;STUB1;0.000367056;#N/A
218;RNPS1;0.000366115;#N/A
219;YBX1;0.000365574;#N/A
220;PARP1;0.000364984;x
221;NR3C1;0.000364051;#N/A
222;LYPD3;0.00036394;#N/A
223;RAB5C;0.000363589;#N/A
224;SMAD4;0.000363533;x
225;XPO1;0.000363306;x
226;CUL4B;0.000363175;#N/A
227;PSMC3;0.000363015;#N/A
228;SIN3A;0.000362564;#N/A
229;BTK;0.000361987;x
230;SPINT2;0.000361747;#N/A
231;CRYBG3;0.000359889;#N/A
232;ATP6AP2;0.000359496;#N/A
233;HERC1;0.000359176;#N/A
234;FOXQ1;0.000359114;#N/A
235;NCK2;0.000358294;#N/A
236;CCT3;0.000357473;#N/A
237;RAC1;0.000357238;x
238;P2RY12;0.000356778;#N/A
239;ATRX;0.000354342;x
240;RAB7A;0.000352721;#N/A
241;UBQLN1;0.000351343;#N/A
242;CSNK1E;0.000351085;#N/A
243;DISC1;0.000350723;#N/A
244;LCP2;0.000350218;#N/A
245;SEC16A;0.000349903;#N/A
246;HAX1;0.000349425;#N/A
247;PCM1;0.000349365;#N/A
248;MED13;0.000348582;#N/A
249;BCL6;0.000348079;x
250;KRTAP4-12;0.000347186;#N/A
251;TUBB;0.000345222;#N/A
252;WAS;0.000343817;#N/A
253;CHMP4B;0.000343731;#N/A
254;VPS13C;0.000343695;#N/A
255;H1-1;0.00034361;#N/A
256;IKZF1;0.000343446;#N/A
257;DCAF7;0.000343263;#N/A
258;EFTUD2;0.00034305;#N/A
259;ZNF490;0.000342735;#N/A
260;CAV1;0.000341438;#N/A
261;NDUFA11;0.000341014;#N/A
262;UBE2D2;0.000340494;#N/A
263;HTT;0.000340301;#N/A
264;NCL;0.000339237;#N/A
265;PYHIN1;0.000338486;#N/A
266;NFKB1;0.000337577;#N/A
267;PLAUR;0.00033743;#N/A
268;IKBKB;0.000336308;#N/A
269;PRPF31;0.000334663;#N/A
270;SRPK3;0.000334649;#N/A
271;HSPB1;0.000334646;#N/A
272;TNFSF13B;0.000334553;#N/A
273;DDX19B;0.000333946;#N/A
274;MRPL50;0.000333225;#N/A
275;SIRT1;0.000332852;#N/A
276;TAFAZZIN;0.00033225;#N/A
277;MTNR1A;0.000332124;#N/A
278;GLP1R;0.000330804;#N/A
279;PRPF8;0.000330339;x
280;CCT6A;0.000330079;#N/A
281;CTBP1;0.000330059;#N/A
282;SNCA;0.000329515;#N/A
283;NCOR1;0.000328596;x
284;HLA-DPA1;0.000328422;#N/A
285;PLSCR1;0.000328212;#N/A
286;DTNBP1;0.000327853;#N/A
287;DVL2;0.000327846;#N/A
288;USP11;0.000327643;#N/A
289;BTBD8;0.00032755;#N/A
290;MME;0.000327333;#N/A
291;POMK;0.000327114;#N/A
292;FOS;0.000326319;#N/A
293;DDB1;0.000325901;#N/A
294;CUL4A;0.000325828;x
295;CREB1;0.000325396;x
296;PSME3;0.000324469;#N/A
297;FAF2;0.000323684;#N/A
298;RACGAP1;0.000323275;#N/A
299;MET;0.000323112;x
300;USP37;0.000321752;#N/A
301;IFI16;0.000321394;#N/A
302;CBX8;0.000321002;#N/A
303;BRAF;0.000320929;x
304;ERBB2;0.000320519;x
305;ITCH;0.000320271;#N/A
306;TCP1;0.000320141;#N/A
307;SMARCA4;0.00031948;x
308;DAXX;0.000319452;x
309;CDH1;0.000319421;x
310;XRCC5;0.000318974;#N/A
311;NEDD4;0.000318849;#N/A
312;CORO1A;0.000318376;#N/A
313;TBK1;0.000318253;#N/A
314;UBN2;0.000318019;#N/A
315;MAPK3;0.000317931;x
316;ITGA4;0.000317603;#N/A
317;CSNK1A1;0.000317515;#N/A
318;PURA;0.000317419;#N/A
319;GPR52;0.0003171;#N/A
320;NUFIP1;0.000316364;#N/A
321;PDLIM7;0.000315559;#N/A
322;STOM;0.000314308;#N/A
323;WIPF1;0.000314299;#N/A
324;MAPK8;0.000314118;#N/A
325;YEATS4;0.000313956;#N/A
326;OFD1;0.000313949;#N/A
327;GOLGA2;0.000313884;#N/A
328;UBE4A;0.000313505;#N/A
329;TUBG1;0.000312568;#N/A
330;LMNA;0.000312064;x
331;DMXL2;0.000311728;#N/A
332;EMC2;0.000311654;#N/A
333;PPP2CB;0.000311497;#N/A
334;PTCH1;0.000311462;x
335;USP45;0.000311368;#N/A
336;AGO3;0.000311145;#N/A
337;GRAP2;0.000310945;#N/A
338;RHOA;0.000310332;x
339;CCT5;0.000310102;#N/A
340;BCL2;0.000310052;x
341;BIN2;0.000309916;#N/A
342;RIPK3;0.000309791;#N/A
343;CANX;0.000309679;#N/A
344;MAP3K7;0.000309461;x
345;TTN;0.000309356;#N/A
346;TRIM27;0.000309265;x
347;LGALS9;0.000308891;#N/A
348;LTN1;0.000308648;#N/A
349;PLCG1;0.000308524;x
350;COPS6;0.000307884;#N/A
351;CSNK2B;0.000307578;#N/A
352;CUL5;0.000306958;#N/A
353;BTNL8;0.000306758;#N/A
354;LNX1;0.000306694;#N/A
355;DLG4;0.000306444;#N/A
356;RNF2;0.000306168;#N/A
357;PRMT1;0.000305815;#N/A
358;BPTF;0.000305622;#N/A
359;SACM1L;0.000304641;#N/A
360;MEMO1;0.000304024;#N/A
361;PDGFRB;0.000303721;x
362;P2RY8;0.000303681;x
363;NFKBIA;0.000303352;x
364;ARHGAP9;0.000302922;#N/A
365;IL10RA;0.000302626;#N/A
366;HERC2;0.00030226;#N/A
367;VPS13A;0.00030133;#N/A
368;PNKD;0.000300822;#N/A
369;MRPL4;0.000300321;#N/A
370;PIN1;0.000300128;#N/A
371;HNRNPK;0.000299926;#N/A
372;ZSCAN20;0.000299032;#N/A
373;PRMT5;0.000298624;#N/A
374;KAT5;0.000298337;#N/A
375;WDR83;0.000297771;#N/A
376;EPB41L3;0.00029761;#N/A
377;RBPMS;0.0002976;#N/A
378;EZH2;0.00029755;x
379;CBX3;0.000297485;#N/A
380;RC3H1;0.000297386;#N/A
381;PTPN6;0.00029736;#N/A
382;TPM1;0.000297067;#N/A
383;G3BP1;0.000296884;#N/A
384;KIAA1109;0.000296789;#N/A
385;VAV1;0.000296604;x
386;PABPC1;0.00029581;#N/A
387;CDK1;0.00029532;#N/A
388;SNX20;0.000295009;#N/A
389;ZNF460;0.000294966;#N/A
390;ZNF410;0.000294909;#N/A
391;MCM7;0.000294468;#N/A
392;ACTA2;0.000293463;#N/A
393;LDHAL6B;0.000293368;#N/A
394;ARHGAP5;0.00029198;#N/A
395;ITGB2;0.000291901;#N/A
396;FGL1;0.000291738;#N/A
397;PRPF4;0.000291659;#N/A
398;CDK4;0.000291567;x
399;ITGAL;0.000291436;#N/A
400;DOK2;0.000291362;#N/A
401;SCN2B;0.000289758;#N/A
402;GABARAPL2;0.000289144;#N/A
403;HUWE1;0.000288761;#N/A
404;FXR2;0.000288625;#N/A
405;RPL14;0.0002883;#N/A
406;XIAP;0.000288281;x
407;CCDC7;0.000288098;#N/A
408;PSMC5;0.000286993;#N/A
409;CD3E;0.000286303;#N/A
410;CUL2;0.000285634;#N/A
411;SMC1A;0.000285555;x
412;CCT7;0.000285515;#N/A
413;TERF2;0.000285384;#N/A
414;FLNC;0.000285375;#N/A
415;A2M;0.000285073;#N/A
416;NCK1;0.000284752;#N/A
417;TSNAX;0.000283881;#N/A
418;FOXS1;0.000282956;#N/A
419;BIRC2;0.000282715;#N/A
420;CDC20;0.000282596;#N/A
421;U2AF2;0.000282145;#N/A
422;CRMP1;0.000281941;#N/A
423;ARHGAP25;0.000281938;#N/A
424;CDKN1A;0.000281879;x
425;CCT4;0.000281073;#N/A
426;FKBP5;0.000280922;#N/A
427;PICK1;0.000280773;#N/A
428;ERBB3;0.000280726;x
429;ZNF808;0.000280447;#N/A
430;RPS3;0.000280328;#N/A
431;PTK2;0.000280296;#N/A
432;RAE1;0.000280238;#N/A
433;ZBTB37;0.000279776;#N/A
434;TCF4;0.000279504;#N/A
435;DLK1;0.000279296;#N/A
436;ACD;0.000278692;#N/A
437;TFG;0.000278569;#N/A
438;ZACN;0.000277854;#N/A
439;CASQ2;0.00027775;#N/A
440;WDR48;0.000277652;#N/A
441;BLK;0.000277356;#N/A
442;XRCC6;0.000277237;#N/A
443;KLHL11;0.000277021;#N/A
444;PARD6B;0.000276865;#N/A
445;MTOR;0.000276663;x
446;CD27;0.000276579;#N/A
447;SMAD1;0.000276502;#N/A
448;CD53;0.000276148;#N/A
449;SNAP25;0.000275903;#N/A
450;LYN;0.00027555;x
451;RBM24;0.000275437;#N/A
452;FOXJ2;0.000274579;#N/A
453;TRIP6;0.000274116;#N/A
454;PLEKHO2;0.000273868;#N/A
455;PTGER3;0.000273818;#N/A
456;RNF169;0.000273772;#N/A
457;TRA2A;0.000273683;#N/A
458;SPI1;0.000273408;#N/A
459;CHUK;0.000273167;#N/A
460;LPAR1;0.000272145;#N/A
461;NTRK1;0.00027213;x
462;DOCK2;0.000271448;#N/A
463;JAK2;0.000270921;x
464;SRPK2;0.00027048;#N/A
465;RARA;0.000270337;#N/A
466;ZNF91;0.000270288;#N/A
467;DDX5;0.000269712;x
468;STAT1;0.000269561;#N/A
469;RBX1;0.00026951;#N/A
470;SEPTIN1;0.00026932;#N/A
471;ZDHHC17;0.000268761;#N/A
472;CHD4;0.000268605;x
473;NCF1;0.000268063;#N/A
474;CCNA2;0.000267922;#N/A
475;SMC3;0.000267918;x
476;IL6ST;0.000267881;x
477;EBLN2;0.000267847;#N/A
478;ZYG11B;0.000267768;#N/A
479;USP15;0.000267749;#N/A
480;ZNF644;0.000267736;#N/A
481;SMN1;0.000267697;#N/A
482;FOXP3;0.000267634;#N/A
483;TNF;0.000267338;#N/A
484;ARIH1;0.000266804;#N/A
485;RPGRIP1L;0.000266798;#N/A
486;KIT;0.000266649;x
487;NDUFA13;0.000266611;#N/A
488;MCM2;0.000266573;#N/A
489;UBE2D1;0.000266267;#N/A
490;H2BC1;0.000266062;#N/A
491;UBE2N;0.000265808;#N/A
492;FAM189A2;0.000265664;#N/A
493;IRAK1;0.000265443;#N/A
494;EXOSC4;0.000265417;#N/A
495;SH3KBP1;0.000265204;#N/A
496;CALD1;0.000265169;#N/A
497;STX12;0.000265004;#N/A
498;RAPH1;0.00026493;#N/A
499;LRRTM2;0.000264436;#N/A
500;HAVCR2;0.000264303;#N/A
501;DPYSL5;0.000264287;#N/A
502;SORBS1;0.000264121;#N/A
503;CCT8;0.000263918;#N/A
504;TEAD2;0.000263678;#N/A
505;GAPDH;0.000263493;#N/A
506;TMEM25;0.000263247;#N/A
507;ZNF451;0.000262403;#N/A
508;CBX1;0.00026236;#N/A
509;FOXE1;0.000262301;#N/A
510;ZNF148;0.000261936;#N/A
511;LTBR;0.000261802;#N/A
512;PSMD2;0.0002616;#N/A
513;SLA;0.000261443;#N/A
514;SPN;0.000261415;#N/A
515;KAT2B;0.000261318;#N/A
516;ATP13A2;0.000261223;#N/A
517;DLG1;0.000260658;#N/A
518;RPL13;0.000260203;#N/A
519;PRKAB2;0.000260124;#N/A
520;DOK3;0.000259473;#N/A
521;ANTXR1;0.000259173;#N/A
522;CCR5;0.000258912;#N/A
523;ZWINT;0.000258308;#N/A
524;ANKRD44;0.000258119;#N/A
525;TULP4;0.000257729;#N/A
526;DPPA4;0.000257299;#N/A
527;RPA4;0.000257031;#N/A
528;MYO1F;0.000256776;#N/A
529;NUP153;0.000256717;#N/A
530;RIPK1;0.000256656;#N/A
531;HSPA9;0.000256638;#N/A
532;H3-4;0.000256543;#N/A
533;TSC22D4;0.000256417;#N/A
534;EIF2AK2;0.000255959;#N/A
535;RBM12B;0.000255085;#N/A
536;MAX;0.000254719;x
537;IRS4;0.000254624;#N/A
538;UBE2D3;0.00025429;#N/A
539;TSPAN5;0.000253797;#N/A
540;CD4;0.000253341;#N/A
541;MLH1;0.00025325;x
542;DDX6;0.00025293;#N/A
543;KEAP1;0.000252506;x
544;RXRA;0.000252283;#N/A
545;CCNB1;0.000252241;#N/A
546;MYO5C;0.000252207;#N/A
547;BUB1B;0.000252036;x
548;RPA2;0.000251739;#N/A
549;SPOP;0.000251727;x
550;RHOH;0.000251348;#N/A
551;TRPM7;0.000250978;#N/A
552;GAK;0.000250963;#N/A
553;ZEB2;0.000250903;#N/A
554;RANBP9;0.000250852;#N/A
555;ASH1L;0.000250841;#N/A
556;ITGB1;0.000250827;#N/A
557;PON2;0.000250364;#N/A
558;EEF1A1;0.000250135;#N/A
559;CDC73;0.000249996;x
560;GPM6A;0.00024961;#N/A
561;GAB3;0.000249568;#N/A
562;PSMD4;0.000249182;#N/A
563;GRIN2B;0.000248938;#N/A
564;BCOR;0.000248646;x
565;MTNR1B;0.000248221;#N/A
566;TRIP13;0.000248071;x
567;SGTA;0.000248015;#N/A
568;DHX9;0.000247946;#N/A
569;CHD3;0.000247763;#N/A
570;RPA1;0.000247718;#N/A
571;ATP2B3;0.00024742;#N/A
572;ACTG1;0.000246852;x
573;ANKAR;0.000246579;#N/A
574;SPTBN4;0.000246434;#N/A
575;KBTBD7;0.000246426;#N/A
576;PTPN1;0.000246349;x
577;LAIR1;0.000246346;#N/A
578;HNF4A;0.000246255;#N/A
579;NFAT5;0.000246225;#N/A
580;ATP2B2;0.000246172;#N/A
581;ILF2;0.000246033;#N/A
582;ADRB2;0.000245978;#N/A
583;CD2;0.000245601;#N/A
584;BCL2L1;0.000245501;#N/A
585;CD48;0.000245287;#N/A
586;GTF2I;0.000245195;x
587;DNAAF2;0.000244853;#N/A
588;CDK8;0.000244808;x
589;PARVG;0.000244794;#N/A
590;INSR;0.000244779;x
591;LUC7L;0.000244452;#N/A
592;APLP1;0.000244439;#N/A
593;COL1A1;0.000244334;x
594;RAB40AL;0.000243837;#N/A
595;PSMC1;0.000243689;#N/A
596;REST;0.00024299;x
597;CREBRF;0.000242871;#N/A
598;CD19;0.000242832;x
599;CTR9;0.000242649;x
600;BAG3;0.00024261;#N/A
601;BECN1;0.000241992;#N/A
602;NXPH2;0.000241671;#N/A
603;NCOA1;0.00024165;#N/A
604;SYCP3;0.000241622;#N/A
605;SEPTIN6;0.000241578;#N/A
606;MAGEA1;0.000241156;#N/A
607;BRWD1;0.000241093;#N/A
608;SH2D1A;0.000241024;x
609;UPF1;0.000240771;#N/A
610;SLC25A41;0.000240771;#N/A
611;ARAF;0.000240548;x
612;SRPRB;0.00024032;#N/A
613;SGCA;0.000240274;#N/A
614;CAMKV;0.000239927;#N/A
615;UCHL5;0.000239826;#N/A
616;MRPS30;0.00023974;#N/A
617;PRR11;0.000239707;#N/A
618;L3MBTL1;0.000239236;#N/A
619;ZC3H12D;0.000239006;#N/A
620;CHRNA9;0.000238987;#N/A
621;ECSIT;0.000238711;x
622;TRAF3IP1;0.000238567;#N/A
623;IKBKE;0.000238424;x
624;NIFK;0.000238172;#N/A
625;VSIG4;0.000237681;#N/A
626;ZC3H3;0.000237537;#N/A
627;RICTOR;0.000237191;x
628;VCPIP1;0.000236956;#N/A
629;ERBB4;0.000236789;x
630;UBASH3A;0.000236642;#N/A
631;ACTL6B;0.000236615;#N/A
632;IL16;0.000236246;#N/A
633;TJP1;0.000236174;#N/A
634;EHMT2;0.000236097;#N/A
635;TCL1B;0.000235928;x
636;PPP1R16B;0.000235873;#N/A
637;ITGA7;0.000235503;#N/A
638;BARD1;0.000235488;x
639;SIAH1;0.000234882;#N/A
640;MYOD1;0.000234694;x
641;VPS13B;0.000234207;#N/A
642;DIXDC1;0.0002342;#N/A
643;FHL2;0.000234193;#N/A
644;MUC7;0.000233997;#N/A
645;EML5;0.000233915;#N/A
646;MAK;0.000233784;#N/A
647;E2F1;0.000233722;#N/A
648;EPS15;0.000233564;#N/A
649;CRYAB;0.000233497;#N/A
650;ITK;0.0002332;#N/A
651;PRDM10;0.000233005;#N/A
652;STX7;0.000232997;#N/A
653;CELF3;0.000232952;#N/A
654;FHL1;0.000232897;#N/A
655;MBNL3;0.000232739;#N/A
656;STAP1;0.000232663;#N/A
657;TPM2;0.000232537;#N/A
658;PSMA1;0.000232266;#N/A
659;GNAI3;0.000232053;#N/A
660;FSD2;0.000232008;#N/A
661;LHCGR;0.000231818;#N/A
662;NUP107;0.000231757;#N/A
663;PALLD;0.000231609;#N/A
664;POU2F2;0.000231594;x
665;CASP8;0.00023134;x
666;MRPL9;0.000231314;#N/A
667;FOXR2;0.000231263;#N/A
668;NCOA6;0.000231131;#N/A
669;FAM9A;0.000231089;#N/A
670;BMP2K;0.000230847;#N/A
671;ACTL6A;0.000230715;#N/A
672;OMG;0.000230426;#N/A
673;THOC2;0.000230381;#N/A
674;UBXN7;0.000230228;#N/A
675;SUV39H2;0.000230029;#N/A
676;TRAF3IP3;0.000229702;#N/A
677;HAP1;0.00022905;#N/A
678;ZNF800;0.000228883;#N/A
679;UBA5;0.000228715;#N/A
680;ZNF483;0.000228573;#N/A
681;RPS14;0.000228405;#N/A
682;CD81;0.000228097;#N/A
683;CHRNB2;0.000228047;#N/A
684;CACNG2;0.000228044;#N/A
685;TNS1;0.000228041;#N/A
686;NDRG1;0.000228015;#N/A
687;TRPC5;0.000227985;#N/A
688;TFEC;0.000227817;#N/A
689;TAGLN;0.000227731;#N/A
690;HDAC4;0.000227687;x
691;LIMD1;0.000227484;#N/A
692;MYLK;0.000227411;#N/A
693;SPACA1;0.000227394;#N/A
694;OGT;0.000227321;#N/A
695;PSMD14;0.000227269;#N/A
696;FCRL3;0.000227071;#N/A
697;KANK2;0.000226859;#N/A
698;PLN;0.000226684;#N/A
699;HIPK4;0.000226468;#N/A
700;DNAJA1;0.000226433;#N/A
701;SLAMF6;0.000226013;#N/A
702;SELPLG;0.00022594;#N/A
703;ACTR2;0.000225939;#N/A
704;NCBP1;0.000225771;#N/A
705;SPAG9;0.000225614;#N/A
706;CD72;0.000225513;#N/A
707;CBX4;0.00022531;#N/A
708;VTI1B;0.000225308;#N/A
709;MAP1LC3A;0.000225298;#N/A
710;NFAM1;0.000225291;#N/A
711;PNMA2;0.000225184;#N/A
712;HCFC1;0.000225042;#N/A
713;LAT2;0.000224975;#N/A
714;EMD;0.000224499;#N/A
715;TMEM185A;0.000224254;#N/A
716;MCOLN3;0.000224144;#N/A
717;ELOB;0.000223968;#N/A
718;RAD51;0.000223608;x
719;FOXK1;0.00022342;#N/A
720;PPP2R1B;0.000223196;#N/A
721;HVCN1;0.000223041;#N/A
722;PCBP1;0.000222859;#N/A
723;PIKFYVE;0.000222822;#N/A
724;MED26;0.000222812;#N/A
725;AURKAIP1;0.000222597;#N/A
726;JAK1;0.000222583;x
727;GMCL1;0.000222564;#N/A
728;ATR;0.000222554;x
729;NCSTN;0.000222048;x
730;STK4;0.000222039;#N/A
731;CFL2;0.000222012;#N/A
732;SUMO4;0.000221819;#N/A
733;RALGAPA1;0.000221744;#N/A
734;CLU;0.00022172;#N/A
735;SYT6;0.000221708;#N/A
736;SMARCC2;0.000221652;#N/A
737;PHB2;0.00022165;#N/A
738;SET;0.000221429;x
739;FOXG1;0.00022142;#N/A
740;CSF1R;0.000221361;#N/A
741;RPS3A;0.000221188;#N/A
742;SIT1;0.000221077;#N/A
743;SGF29;0.00022059;#N/A
744;GNAI2;0.000220583;#N/A
745;TFDP1;0.000220337;#N/A
746;PRKCD;0.000220142;#N/A
747;KIF2C;0.000220032;#N/A
748;AGO4;0.000219899;#N/A
749;MED1;0.000219819;#N/A
750;KCNC1;0.000219813;#N/A
751;BEX1;0.000219786;#N/A
752;CRHBP;0.000219621;#N/A
753;PSMD11;0.000219598;#N/A
754;ABI3;0.000219325;#N/A
755;CDC27;0.000219254;#N/A
756;NCOR2;0.000219115;#N/A
757;MED28;0.000219089;#N/A
758;CD79A;0.000219084;x
759;HTR3C;0.000219006;#N/A
760;BTAF1;0.000218993;#N/A
761;RPL6;0.000218851;#N/A
762;CRKL;0.00021802;x
763;PCDHGA11;0.000217968;#N/A
764;PVRIG;0.000217948;#N/A
765;RPSA;0.000217843;#N/A
766;RUFY2;0.000217829;#N/A
767;MAP3K5;0.000217751;#N/A
768;SDCBP;0.000217666;#N/A
