No.;Gene name;Score;Oncogene or Tumor Suppresson gene
1942;;0.000138643;#N/A
1943;;0.000138591;#N/A
1944;;0.000138564;#N/A
1945;;0.000138436;#N/A
1946;;0.00013841;#N/A
1947;;0.000138396;#N/A
1948;;0.000138186;#N/A
1949;;0.00013818;#N/A
1950;;0.000138128;#N/A
1951;;0.000137945;#N/A
1952;;0.000137806;#N/A
1953;;0.000137641;#N/A
1954;;0.000137588;#N/A
1955;;0.00013758;#N/A
1956;;0.000137508;#N/A
1957;;0.000137492;#N/A
1958;;0.000137405;#N/A
1959;;0.000137387;#N/A
1960;;0.000137371;#N/A
1961;;0.00013734;#N/A
1962;;0.00013726;#N/A
1963;;0.000137255;#N/A
1964;;0.000137153;#N/A
1965;;0.000137087;#N/A
1966;;0.000137037;#N/A
1967;;0.000137033;#N/A
1968;;0.000137018;#N/A
1969;;0.000136991;#N/A
1970;;0.00013699;#N/A
1971;;0.000136892;#N/A
1972;;0.000136836;#N/A
1973;;0.000136832;#N/A
1974;;0.000136718;#N/A
1975;;0.000136642;#N/A
1976;;0.000136638;#N/A
1977;;0.000136616;#N/A
1978;;0.000136553;#N/A
1979;;0.000136535;#N/A
1980;;0.000136523;#N/A
1981;;0.000136481;#N/A
1982;;0.000136392;#N/A
1983;;0.000136368;#N/A
1984;;0.00013627;#N/A
1985;;0.00013625;#N/A
1986;;0.0001362;#N/A
1987;;0.000136186;#N/A
1988;;0.00013616;#N/A
1989;;0.000136149;#N/A
1990;;0.000136142;#N/A
1991;;0.000136138;#N/A
1992;;0.000136129;#N/A
1993;;0.000135953;#N/A
1994;;0.000135918;#N/A
1995;;0.000135915;#N/A
1996;;0.000135873;#N/A
1997;;0.000135837;#N/A
1998;;0.000135777;#N/A
1999;;0.000135748;#N/A
2000;;0.000135724;#N/A
2001;;0.000135718;#N/A
2002;;0.000135683;#N/A
2003;;0.000135632;#N/A
2004;;0.000135422;#N/A
2005;;0.000135376;#N/A
2006;;0.000135324;#N/A
2007;;0.00013528;#N/A
2008;;0.000135218;#N/A
2009;;0.000135209;#N/A
2010;;0.000135103;#N/A
2011;;0.000135101;#N/A
2012;;0.000135082;#N/A
2013;;0.000135037;#N/A
2014;;0.000135001;#N/A
2015;;0.000134902;#N/A
2016;;0.000134842;#N/A
2017;;0.000134835;#N/A
2018;;0.000134779;#N/A
2019;;0.00013472;#N/A
2020;;0.000134681;#N/A
2021;;0.000134575;#N/A
2022;;0.000134569;#N/A
2023;;0.000134559;#N/A
2024;;0.000134538;#N/A
2025;;0.000134495;#N/A
2026;;0.000134492;#N/A
2027;;0.000134442;#N/A
2028;;0.000134236;#N/A
2029;;0.000134226;#N/A
2030;;0.000134223;#N/A
2031;;0.000134208;#N/A
2032;;0.000134198;#N/A
2033;;0.000134167;#N/A
2034;;0.000134078;#N/A
2035;;0.000134004;#N/A
2036;;0.000133981;#N/A
2037;;0.000133958;#N/A
2038;;0.000133933;#N/A
2039;;0.000133883;#N/A
2040;;0.000133685;#N/A
2041;;0.000133615;#N/A
2042;;0.000133562;#N/A
2043;;0.000133554;#N/A
2044;;0.000133553;#N/A
2045;;0.000133513;#N/A
2046;;0.000133503;#N/A
2047;;0.000133482;#N/A
2048;;0.000133391;#N/A
2049;;0.000133373;#N/A
2050;;0.000133356;#N/A
2051;;0.000133336;#N/A
2052;;0.000133221;#N/A
2053;;0.000133195;#N/A
2054;;0.00013317;#N/A
2055;;0.000133159;#N/A
2056;;0.000133126;#N/A
2057;;0.000133097;#N/A
2058;;0.000133074;#N/A
2059;;0.000133073;#N/A
2060;;0.000132854;#N/A
2061;;0.000132802;#N/A
2062;;0.000132729;#N/A
2063;;0.000132712;#N/A
2064;;0.000132697;#N/A
2065;;0.000132655;#N/A
2066;;0.000132576;#N/A
2067;;0.000132571;#N/A
2068;;0.00013249;#N/A
2069;;0.000132407;#N/A
2070;;0.000132276;#N/A
2071;;0.000132253;#N/A
2072;;0.000132247;#N/A
2073;;0.000132202;#N/A
2074;;0.000132157;#N/A
2075;;0.000132091;#N/A
2076;;0.000132012;#N/A
2077;;0.00013201;#N/A
2078;;0.000131998;#N/A
2079;;0.000131945;#N/A
2080;;0.000131885;#N/A
2081;;0.000131759;#N/A
2082;;0.00013165;#N/A
2083;;0.000131622;#N/A
2084;;0.000131601;#N/A
2085;;0.000131532;#N/A
2086;;0.000131452;#N/A
2087;;0.000131367;#N/A
2088;;0.000131271;#N/A
2089;;0.000131162;#N/A
2090;;0.000131155;#N/A
2091;;0.000131149;#N/A
2092;;0.00013102;#N/A
2093;;0.000131017;#N/A
2094;;0.000130942;#N/A
2095;;0.000130928;#N/A
2096;;0.000130927;#N/A
2097;;0.000130906;#N/A
2098;;0.000130875;#N/A
2099;;0.000130865;#N/A
2100;;0.000130852;#N/A
2101;;0.000130802;#N/A
2102;;0.00013076;#N/A
2103;;0.000130752;#N/A
2104;;0.000130685;#N/A
2105;;0.000130615;#N/A
2106;;0.000130504;#N/A
2107;;0.000130503;#N/A
2108;;0.000130458;#N/A
2109;;0.000130409;#N/A
2110;;0.000130396;#N/A
2111;;0.000130214;#N/A
2112;;0.000130064;#N/A
2113;;0.000130046;#N/A
2114;;0.000129984;#N/A
2115;;0.00012996;#N/A
2116;;0.000129943;#N/A
2117;;0.000129848;#N/A
2118;;0.000129837;#N/A
2119;;0.000129636;#N/A
2120;;0.000129571;#N/A
2121;;0.000129283;#N/A
2122;;0.000129225;#N/A
2123;;0.000129056;#N/A
2124;;0.000129047;#N/A
2125;;0.000129035;#N/A
2126;;0.000128957;#N/A
2127;;0.000128869;#N/A
2128;;0.000128867;#N/A
2129;;0.000128864;#N/A
2130;;0.000128853;#N/A
2131;;0.000128828;#N/A
2132;;0.000128765;#N/A
2133;;0.000128741;#N/A
2134;;0.000128647;#N/A
2135;;0.000128564;#N/A
2136;;0.000128559;#N/A
2137;;0.0001285;#N/A
2138;;0.000128433;#N/A
2139;;0.000128394;#N/A
2140;;0.000128224;#N/A
2141;;0.000128219;#N/A
2142;;0.000128207;#N/A
2143;;0.000128085;#N/A
2144;;0.00012805;#N/A
2145;;0.00012803;#N/A
2146;;0.000127957;#N/A
2147;;0.000127841;#N/A
2148;;0.000127651;#N/A
2149;;0.000127633;#N/A
2150;;0.000127615;#N/A
2151;;0.000127558;#N/A
2152;;0.000127538;#N/A
2153;;0.000127431;#N/A
2154;;0.000127407;#N/A
2155;;0.000127406;#N/A
2156;;0.000127288;#N/A
2157;;0.000127165;#N/A
2158;;0.000127095;#N/A
2159;;0.000127056;#N/A
2160;;0.000127055;#N/A
2161;;0.000126973;#N/A
2162;;0.000126953;#N/A
2163;;0.000126937;#N/A
2164;;0.000126913;#N/A
2165;;0.000126859;#N/A
2166;;0.000126852;#N/A
2167;;0.000126831;#N/A
2168;;0.000126776;#N/A
2169;;0.00012668;#N/A
2170;;0.000126665;#N/A
2171;;0.000126653;#N/A
2172;;0.000126646;#N/A
2173;;0.000126614;#N/A
2174;;0.00012656;#N/A
2175;;0.000126468;#N/A
2176;;0.000126448;#N/A
2177;;0.00012644;#N/A
2178;;0.00012643;#N/A
2179;;0.000126349;#N/A
2180;;0.00012634;#N/A
2181;;0.000126259;#N/A
2182;;0.000126159;#N/A
2183;;0.000126149;#N/A
2184;;0.000125965;#N/A
2185;;0.000125922;#N/A
2186;;0.000125857;#N/A
2187;;0.000125851;#N/A
2188;;0.000125844;#N/A
2189;;0.000125821;#N/A
2190;;0.000125818;#N/A
2191;;0.000125726;#N/A
2192;;0.000125722;#N/A
2193;;0.000125708;#N/A
2194;;0.000125707;#N/A
2195;;0.000125683;#N/A
2196;;0.000125671;#N/A
2197;;0.000125655;#N/A
2198;;0.000125569;#N/A
2199;;0.000125543;#N/A
2200;;0.000125516;#N/A
2201;;0.000125408;#N/A
2202;;0.000125393;#N/A
2203;;0.000125349;#N/A
2204;;0.000125254;#N/A
2205;;0.000125251;#N/A
2206;;0.000125206;#N/A
2207;;0.000125146;#N/A
2208;;0.000125133;#N/A
2209;;0.000125114;#N/A
2210;;0.000125113;#N/A
2211;;0.000125043;#N/A
2212;;0.000125027;#N/A
2213;;0.000124991;#N/A
2214;;0.000124956;#N/A
2215;;0.000124837;#N/A
2216;;0.000124793;#N/A
2217;;0.00012471;#N/A
2218;;0.00012469;#N/A
2219;;0.000124676;#N/A
2220;;0.000124654;#N/A
2221;;0.000124542;#N/A
2222;;0.00012453;#N/A
2223;;0.000124511;#N/A
2224;;0.000124487;#N/A
2225;;0.000124476;#N/A
2226;;0.000124419;#N/A
2227;;0.000124416;#N/A
2228;;0.000124378;#N/A
2229;;0.000124329;#N/A
2230;;0.000124312;#N/A
2231;;0.000124231;#N/A
2232;;0.000124204;#N/A
2233;;0.000124048;#N/A
2234;;0.000124037;#N/A
2235;;0.000123969;#N/A
2236;;0.000123918;#N/A
2237;;0.000123894;#N/A
2238;;0.000123876;#N/A
2239;;0.000123866;#N/A
2240;;0.000123839;#N/A
2241;;0.000123811;#N/A
2242;;0.000123743;#N/A
2243;;0.000123666;#N/A
2244;;0.000123593;#N/A
2245;;0.000123566;#N/A
2246;;0.000123526;#N/A
2247;;0.000123496;#N/A
2248;;0.000123474;#N/A
2249;;0.000123443;#N/A
2250;;0.00012342;#N/A
2251;;0.000123338;#N/A
2252;;0.000123281;#N/A
2253;;0.000123231;#N/A
2254;;0.000123164;#N/A
2255;;0.000123162;#N/A
2256;;0.000123039;#N/A
2257;;0.000123018;#N/A
2258;;0.000122978;#N/A
2259;;0.000122975;#N/A
2260;;0.000122946;#N/A
2261;;0.000122917;#N/A
2262;;0.00012291;#N/A
2263;;0.00012288;#N/A
2264;;0.000122862;#N/A
2265;;0.000122844;#N/A
2266;;0.000122827;#N/A
2267;;0.000122818;#N/A
2268;;0.000122792;#N/A
2269;;0.000122621;#N/A
2270;;0.000122525;#N/A
2271;;0.000122517;#N/A
2272;;0.000122502;#N/A
2273;;0.000122469;#N/A
2274;;0.000122421;#N/A
2275;;0.00012242;#N/A
2276;;0.000122361;#N/A
2277;;0.000122358;#N/A
2278;;0.000122253;#N/A
2279;;0.000122106;#N/A
2280;;0.000122061;#N/A
2281;;0.000122034;#N/A
2282;;0.000121992;#N/A
2283;;0.000121885;#N/A
2284;;0.000121881;#N/A
2285;;0.000121863;#N/A
2286;;0.000121857;#N/A
2287;;0.00012185;#N/A
2288;;0.000121759;#N/A
2289;;0.000121738;#N/A
2290;;0.000121713;#N/A
2291;;0.000121711;#N/A
2292;;0.000121616;#N/A
2293;;0.000121598;#N/A
2294;;0.000121581;#N/A
2295;;0.000121534;#N/A
2296;;0.000121518;#N/A
2297;;0.000121506;#N/A
2298;;0.000121421;#N/A
2299;;0.000121385;#N/A
2300;;0.000121247;#N/A
2301;;0.000121171;#N/A
2302;;0.000121094;#N/A
2303;;0.000121066;#N/A
2304;;0.000120994;#N/A
2305;;0.0001209;#N/A
2306;;0.000120849;#N/A
2307;;0.000120776;#N/A
2308;;0.000120705;#N/A
2309;;0.000120686;#N/A
2310;;0.000120686;#N/A
2311;;0.000120671;#N/A
2312;;0.000120618;#N/A
2313;;0.000120597;#N/A
2314;;0.000120577;#N/A
2315;;0.000120481;#N/A
2316;;0.000120452;#N/A
2317;;0.000120448;#N/A
2318;;0.000120428;#N/A
2319;;0.000120426;#N/A
2320;;0.000120411;#N/A
2321;;0.000120259;#N/A
2322;;0.000120243;#N/A
2323;;0.000120242;#N/A
2324;;0.000120201;#N/A
2325;;0.00012012;#N/A
2326;;0.000120101;#N/A
2327;;0.000119899;#N/A
2328;;0.000119883;#N/A
2329;;0.000119768;#N/A
2330;;0.000119612;#N/A
2331;;0.000119607;#N/A
2332;;0.00011931;#N/A
2333;;0.000119263;#N/A
2334;;0.000119133;#N/A
2335;;0.000119066;#N/A
2336;;0.000119036;#N/A
2337;;0.000119027;#N/A
2338;;0.000118932;#N/A
2339;;0.00011889;#N/A
2340;;0.000118863;#N/A
2341;;0.000118842;#N/A
2342;;0.000118831;#N/A
2343;;0.000118749;#N/A
2344;;0.000118727;#N/A
2345;;0.000118678;#N/A
2346;;0.000118645;#N/A
2347;;0.000118643;#N/A
2348;;0.000118618;#N/A
2349;;0.000118582;#N/A
2350;;0.000118493;#N/A
2351;;0.000118461;#N/A
2352;;0.00011844;#N/A
2353;;0.000118427;#N/A
2354;;0.00011837;#N/A
2355;;0.000118353;#N/A
2356;;0.000118316;#N/A
2357;;0.000118295;#N/A
2358;;0.000118283;#N/A
2359;;0.000118238;#N/A
2360;;0.000118227;#N/A
2361;;0.000118217;#N/A
2362;;0.00011821;#N/A
2363;;0.000118206;#N/A
2364;;0.000118193;#N/A
2365;;0.000118162;#N/A
2366;;0.000118119;#N/A
2367;;0.000118097;#N/A
2368;;0.000118088;#N/A
2369;;0.000118032;#N/A
2370;;0.000118021;#N/A
2371;;0.00011802;#N/A
2372;;0.000117905;#N/A
2373;;0.000117892;#N/A
2374;;0.000117839;#N/A
2375;;0.000117745;#N/A
2376;;0.000117661;#N/A
2377;;0.000117655;#N/A
2378;;0.000117648;#N/A
2379;;0.000117645;#N/A
2380;;0.000117642;#N/A
2381;;0.000117629;#N/A
2382;;0.000117593;#N/A
2383;;0.000117579;#N/A
2384;;0.000117571;#N/A
2385;;0.000117555;#N/A
2386;;0.000117541;#N/A
2387;;0.000117538;#N/A
2388;;0.000117489;#N/A
2389;;0.000117464;#N/A
2390;;0.000117423;#N/A
2391;;0.000117418;#N/A
2392;;0.000117351;#N/A
2393;;0.000117301;#N/A
2394;;0.000117234;#N/A
2395;;0.000117232;#N/A
2396;;0.000117116;#N/A
2397;;0.000117073;#N/A
2398;;0.000117054;#N/A
2399;;0.000117054;#N/A
2400;;0.000117038;#N/A
2401;;0.000116965;#N/A
2402;;0.0001169;#N/A
2403;;0.000116844;#N/A
2404;;0.000116834;#N/A
2405;;0.000116791;#N/A
2406;;0.000116788;#N/A
2407;;0.00011676;#N/A
2408;;0.000116758;#N/A
2409;;0.000116701;#N/A
2410;;0.000116695;#N/A
2411;;0.000116664;#N/A
2412;;0.000116587;#N/A
2413;;0.000116571;#N/A
2414;;0.000116545;#N/A
2415;;0.000116465;#N/A
2416;;0.000116464;#N/A
2417;;0.000116335;#N/A
2418;;0.000116204;#N/A
2419;;0.000116195;#N/A
2420;;0.000116144;#N/A
2421;;0.000116138;#N/A
2422;;0.000116133;#N/A
2423;;0.000116133;#N/A
2424;;0.000116105;#N/A
2425;;0.00011608;#N/A
2426;;0.000116073;#N/A
2427;;0.000116072;#N/A
2428;;0.000116043;#N/A
2429;;0.000116007;#N/A
2430;;0.000115994;#N/A
2431;;0.000115946;#N/A
2432;;0.00011594;#N/A
2433;;0.000115908;#N/A
2434;;0.000115876;#N/A
2435;;0.00011585;#N/A
2436;;0.000115839;#N/A
2437;;0.00011583;#N/A
2438;;0.000115828;#N/A
2439;;0.000115811;#N/A
2440;;0.000115713;#N/A
2441;;0.000115637;#N/A
2442;;0.000115543;#N/A
2443;;0.000115458;#N/A
2444;;0.000115418;#N/A
2445;;0.000115293;#N/A
2446;;0.000115293;#N/A
2447;;0.000115167;#N/A
2448;;0.000115113;#N/A
2449;;0.000115083;#N/A
2450;;0.000115071;#N/A
2451;;0.000114971;#N/A
2452;;0.000114948;#N/A
2453;;0.000114923;#N/A
2454;;0.000114847;#N/A
2455;;0.000114732;#N/A
2456;;0.000114708;#N/A
2457;;0.0001147;#N/A
2458;;0.000114662;#N/A
2459;;0.000114641;#N/A
2460;;0.000114634;#N/A
2461;;0.000114628;#N/A
2462;;0.000114611;#N/A
2463;;0.000114604;#N/A
2464;;0.00011456;#N/A
2465;;0.000114502;#N/A
2466;;0.000114475;#N/A
2467;;0.000114453;#N/A
2468;;0.00011443;#N/A
2469;;0.000114423;#N/A
2470;;0.000114328;#N/A
2471;;0.000114314;#N/A
2472;;0.0001143;#N/A
2473;;0.000114298;#N/A
2474;;0.000114289;#N/A
2475;;0.00011422;#N/A
2476;;0.000114216;#N/A
2477;;0.000114126;#N/A
2478;;0.000114095;#N/A
2479;;0.000114089;#N/A
2480;;0.00011408;#N/A
2481;;0.000114041;#N/A
2482;;0.000114023;#N/A
2483;;0.000114;#N/A
2484;;0.000113932;#N/A
2485;;0.000113927;#N/A
2486;;0.000113827;#N/A
2487;;0.000113733;#N/A
2488;;0.000113702;#N/A
2489;;0.000113657;#N/A
2490;;0.000113607;#N/A
2491;;0.000113571;#N/A
2492;;0.000113531;#N/A
2493;;0.000113456;#N/A
2494;;0.000113393;#N/A
2495;;0.00011339;#N/A
2496;;0.000113387;#N/A
2497;;0.000113384;#N/A
2498;;0.000113364;#N/A
2499;;0.000113341;#N/A
2500;;0.000113326;#N/A
2501;;0.000113297;#N/A
2502;;0.00011325;#N/A
2503;;0.000113193;#N/A
2504;;0.000113073;#N/A
2505;;0.000113048;#N/A
2506;;0.000112952;#N/A
2507;;0.000112934;#N/A
2508;;0.000112893;#N/A
2509;;0.000112869;#N/A
2510;;0.000112855;#N/A
2511;;0.000112849;#N/A
2512;;0.000112842;#N/A
2513;;0.000112796;#N/A
2514;;0.000112713;#N/A
2515;;0.000112619;#N/A
2516;;0.000112606;#N/A
2517;;0.000112546;#N/A
2518;;0.000112462;#N/A
2519;;0.000112461;#N/A
2520;;0.000112421;#N/A
2521;;0.000112333;#N/A
2522;;0.000112324;#N/A
2523;;0.000112247;#N/A
2524;;0.000112234;#N/A
2525;;0.000112185;#N/A
2526;;0.000112147;#N/A
2527;;0.000112133;#N/A
2528;;0.00011212;#N/A
2529;;0.000112101;#N/A
2530;;0.000112097;#N/A
2531;;0.000112054;#N/A
2532;;0.000111975;#N/A
2533;;0.000111947;#N/A
2534;;0.000111911;#N/A
2535;;0.000111864;#N/A
2536;;0.00011184;#N/A
2537;;0.000111813;#N/A
2538;;0.000111776;#N/A
2539;;0.000111705;#N/A
2540;;0.000111646;#N/A
2541;;0.000111621;#N/A
2542;;0.000111618;#N/A
2543;;0.000111596;#N/A
2544;;0.000111568;#N/A
2545;;0.000111527;#N/A
2546;;0.000111443;#N/A
2547;;0.00011144;#N/A
2548;;0.000111419;#N/A
2549;;0.000111334;#N/A
2550;;0.000111318;#N/A
2551;;0.000111261;#N/A
2552;;0.000111257;#N/A
2553;;0.000111226;#N/A
2554;;0.000111195;#N/A
2555;;0.000111166;#N/A
2556;;0.000111157;#N/A
2557;;0.00011111;#N/A
2558;;0.000110987;#N/A
2559;;0.000110927;#N/A
2560;;0.000110907;#N/A
2561;;0.000110893;#N/A
2562;;0.000110856;#N/A
2563;;0.00011085;#N/A
2564;;0.000110837;#N/A
2565;;0.000110824;#N/A
2566;;0.000110814;#N/A
2567;;0.000110631;#N/A
2568;;0.000110629;#N/A
2569;;0.000110597;#N/A
2570;;0.000110575;#N/A
2571;;0.000110545;#N/A
2572;;0.000110525;#N/A
2573;;0.000110525;#N/A
2574;;0.000110484;#N/A
2575;;0.000110482;#N/A
2576;;0.000110442;#N/A
2577;;0.000110303;#N/A
2578;;0.000110276;#N/A
2579;;0.00011013;#N/A
2580;;0.000109988;#N/A
2581;;0.000109888;#N/A
2582;;0.000109864;#N/A
2583;;0.000109862;#N/A
2584;;0.000109783;#N/A
2585;;0.000109693;#N/A
2586;;0.000109631;#N/A
2587;;0.000109605;#N/A
2588;;0.000109598;#N/A
2589;;0.000109584;#N/A
2590;;0.000109583;#N/A
2591;;0.000109553;#N/A
2592;;0.000109464;#N/A
2593;;0.000109445;#N/A
2594;;0.000109413;#N/A
2595;;0.000109409;#N/A
2596;;0.000109385;#N/A
2597;;0.00010922;#N/A
2598;;0.000109212;#N/A
2599;;0.000109197;#N/A
2600;;0.000109176;#N/A
2601;;0.000109147;#N/A
2602;;0.000109013;#N/A
2603;;0.000109004;#N/A
2604;;0.000108918;#N/A
2605;;0.000108882;#N/A
2606;;0.000108857;#N/A
2607;;0.00010883;#N/A
2608;;0.000108816;#N/A
2609;;0.000108754;#N/A
2610;;0.000108719;#N/A
2611;;0.000108707;#N/A
2612;;0.000108685;#N/A
2613;;0.00010868;#N/A
2614;;0.000108554;#N/A
2615;;0.000108551;#N/A
2616;;0.000108425;#N/A
2617;;0.000108424;#N/A
2618;;0.000108389;#N/A
2619;;0.000108211;#N/A
2620;;0.000108203;#N/A
2621;;0.000108134;#N/A
2622;;0.000108055;#N/A
2623;;0.000108021;#N/A
2624;;0.000107956;#N/A
2625;;0.000107916;#N/A
2626;;0.000107878;#N/A
2627;;0.000107858;#N/A
2628;;0.000107818;#N/A
2629;;0.000107805;#N/A
2630;;0.000107764;#N/A
2631;;0.000107698;#N/A
2632;;0.000107657;#N/A
2633;;0.000107625;#N/A
2634;;0.000107589;#N/A
2635;;0.000107505;#N/A
2636;;0.000107476;#N/A
2637;;0.00010745;#N/A
2638;;0.000107435;#N/A
2639;;0.000107381;#N/A
2640;;0.000107369;#N/A
2641;;0.000107339;#N/A
2642;;0.000107304;#N/A
2643;;0.000107286;#N/A
2644;;0.000107272;#N/A
2645;;0.000107266;#N/A
2646;;0.000107261;#N/A
2647;;0.000107259;#N/A
2648;;0.000107255;#N/A
2649;;0.000107096;#N/A
2650;;0.000107049;#N/A
2651;;0.00010701;#N/A
2652;;0.000107007;#N/A
2653;;0.000106954;#N/A
2654;;0.000106944;#N/A
2655;;0.000106915;#N/A
2656;;0.000106873;#N/A
2657;;0.000106859;#N/A
2658;;0.000106785;#N/A
2659;;0.000106703;#N/A
2660;;0.000106687;#N/A
2661;;0.000106674;#N/A
2662;;0.000106659;#N/A
2663;;0.00010665;#N/A
2664;;0.000106563;#N/A
2665;;0.000106554;#N/A
2666;;0.000106517;#N/A
2667;;0.000106503;#N/A
2668;;0.000106489;#N/A
2669;;0.000106444;#N/A
2670;;0.000106423;#N/A
2671;;0.000106381;#N/A
2672;;0.000106379;#N/A
2673;;0.000106376;#N/A
2674;;0.000106309;#N/A
2675;;0.000106303;#N/A
2676;;0.000106273;#N/A
2677;;0.000106259;#N/A
2678;;0.000106216;#N/A
2679;;0.000106163;#N/A
2680;;0.000106112;#N/A
2681;;0.000106053;#N/A
2682;;0.000105991;#N/A
2683;;0.000105989;#N/A
2684;;0.000105942;#N/A
2685;;0.000105941;#N/A
2686;;0.000105913;#N/A
2687;;0.000105892;#N/A
2688;;0.000105879;#N/A
2689;;0.00010587;#N/A
2690;;0.000105793;#N/A
2691;;0.000105716;#N/A
2692;;0.00010569;#N/A
2693;;0.000105632;#N/A
2694;;0.000105613;#N/A
2695;;0.000105581;#N/A
2696;;0.000105565;#N/A
2697;;0.000105511;#N/A
2698;;0.000105467;#N/A
2699;;0.000105465;#N/A
2700;;0.000105464;#N/A
2701;;0.000105461;#N/A
2702;;0.000105408;#N/A
2703;;0.000105395;#N/A
2704;;0.000105359;#N/A
2705;;0.000105311;#N/A
2706;;0.000105288;#N/A
2707;;0.000105242;#N/A
2708;;0.000105121;#N/A
2709;;0.000105119;#N/A
2710;;0.00010508;#N/A
2711;;0.000105013;#N/A
2712;;0.000104988;#N/A
2713;;0.000104922;#N/A
2714;;0.000104916;#N/A
2715;;0.00010489;#N/A
2716;;0.000104833;#N/A
2717;;0.000104783;#N/A
2718;;0.00010478;#N/A
2719;;0.000104766;#N/A
2720;;0.000104762;#N/A
2721;;0.000104614;#N/A
2722;;0.00010461;#N/A
2723;;0.000104568;#N/A
2724;;0.000104461;#N/A
2725;;0.000104408;#N/A
2726;;0.000104354;#N/A
2727;;0.000104326;#N/A
2728;;0.000104323;#N/A
2729;;0.000104308;#N/A
2730;;0.000104139;#N/A
2731;;0.000104138;#N/A
2732;;0.000104116;#N/A
2733;;0.000104066;#N/A
2734;;0.000104029;#N/A
2735;;0.000104005;#N/A
2736;;0.000103994;#N/A
2737;;0.000103934;#N/A
2738;;0.000103905;#N/A
2739;;0.000103849;#N/A
2740;;0.000103825;#N/A
2741;;0.000103786;#N/A
2742;;0.000103786;#N/A
2743;;0.000103676;#N/A
2744;;0.00010362;#N/A
2745;;0.000103565;#N/A
2746;;0.000103544;#N/A
2747;;0.000103537;#N/A
2748;;0.000103492;#N/A
2749;;0.000103472;#N/A
2750;;0.000103461;#N/A
2751;;0.000103457;#N/A
2752;;0.000103339;#N/A
2753;;0.000103339;#N/A
2754;;0.000103307;#N/A
2755;;0.000103243;#N/A
2756;;0.000103207;#N/A
2757;;0.000103165;#N/A
2758;;0.000103126;#N/A
2759;;0.00010312;#N/A
2760;;0.000103081;#N/A
2761;;0.000103068;#N/A
2762;;0.000103045;#N/A
2763;;0.000102932;#N/A
2764;;0.000102929;#N/A
2765;;0.000102927;#N/A
2766;;0.000102832;#N/A
2767;;0.00010283;#N/A
2768;;0.000102825;#N/A
2769;;0.000102805;#N/A
2770;;0.000102796;#N/A
2771;;0.000102771;#N/A
2772;;0.000102746;#N/A
2773;;0.000102736;#N/A
2774;;0.000102708;#N/A
2775;;0.000102702;#N/A
2776;;0.00010269;#N/A
2777;;0.000102684;#N/A
2778;;0.000102672;#N/A
2779;;0.000102657;#N/A
2780;;0.000102625;#N/A
2781;;0.000102624;#N/A
2782;;0.000102588;#N/A
2783;;0.000102575;#N/A
2784;;0.000102515;#N/A
2785;;0.000102483;#N/A
2786;;0.000102478;#N/A
2787;;0.000102333;#N/A
2788;;0.00010233;#N/A
2789;;0.000102327;#N/A
2790;;0.000102207;#N/A
2791;;0.000102202;#N/A
2792;;0.000102147;#N/A
2793;;0.000102066;#N/A
2794;;0.000102061;#N/A
2795;;0.000102042;#N/A
2796;;0.000102042;#N/A
2797;;0.000102029;#N/A
2798;;0.000102026;#N/A
2799;;0.000101873;#N/A
2800;;0.000101829;#N/A
2801;;0.000101751;#N/A
2802;;0.000101731;#N/A
2803;;0.00010173;#N/A
2804;;0.000101665;#N/A
2805;;0.000101606;#N/A
2806;;0.000101558;#N/A
2807;;0.000101551;#N/A
2808;;0.000101537;#N/A
2809;;0.000101533;#N/A
2810;;0.000101526;#N/A
2811;;0.000101524;#N/A
2812;;0.000101505;#N/A
2813;;0.000101501;#N/A
2814;;0.000101467;#N/A
2815;;0.000101455;#N/A
2816;;0.000101418;#N/A
2817;;0.000101373;#N/A
2818;;0.000101282;#N/A
2819;;0.000101245;#N/A
2820;;0.000101157;#N/A
2821;;0.000101125;#N/A
2822;;0.000101058;#N/A
2823;;0.000101053;#N/A
2824;;0.000101052;#N/A
2825;;0.00010104;#N/A
2826;;0.000101036;#N/A
2827;;0.00010099;#N/A
2828;;0.000100987;#N/A
2829;;0.000100934;#N/A
2830;;0.000100931;#N/A
2831;;0.000100924;#N/A
2832;;0.000100873;#N/A
2833;;0.000100869;#N/A
2834;;0.000100794;#N/A
2835;;0.000100788;#N/A
2836;;0.00010077;#N/A
2837;;0.00010065;#N/A
2838;;0.000100631;#N/A
2839;;0.000100628;#N/A
2840;;0.000100598;#N/A
2841;;0.000100567;#N/A
2842;;0.00010056;#N/A
2843;;0.000100541;#N/A
2844;;0.000100521;#N/A
2845;;0.000100521;#N/A
2846;;0.000100509;#N/A
2847;;0.000100498;#N/A
2848;;0.000100493;#N/A
2849;;0.000100476;#N/A
2850;;0.00010047;#N/A
2851;;0.000100391;#N/A
2852;;0.000100385;#N/A
2853;;0.000100344;#N/A
2854;;0.000100324;#N/A
2855;;0.000100318;#N/A
2856;;0.000100303;#N/A
2857;;0.000100295;#N/A
2858;;0.00010029;#N/A
2859;;0.000100238;#N/A
2860;;0.000100205;#N/A
2861;;0.000100196;#N/A
2862;;0.000100174;#N/A
2863;;0.000100173;#N/A
2864;;0.000100164;#N/A
2865;;0.00010013;#N/A
2866;;0.000100122;#N/A
2867;;0.000100105;#N/A
2868;;0.000100103;#N/A
2869;;0.000100079;#N/A
2870;;0.000100045;#N/A
2871;;0.000100024;#N/A
2872;;1.00E-04;#N/A
