No.;Gene name;Score;Oncogene or Tumor Suppresson gene
1;TP53;0.004512313;x
2;EGFR;0.004179504;x
3;CTNNB1;0.003583381;x
4;GRB2;0.003486101;#N/A
5;PIK3R1;0.0029642;x
6;EP300;0.002876813;x
7;HDAC1;0.00264231;x
8;MYC;0.002548517;x
9;ESR1;0.00251492;x
10;SRC;0.002363347;x
11;AKT1;0.002142504;x
12;BRCA1;0.002076554;x
13;HSP90AA1;0.002030038;x
14;RELA;0.001992834;#N/A
15;RAF1;0.001917802;x
16;CREBBP;0.001890682;x
17;AR;0.001851006;x
18;SNW1;0.001777726;#N/A
19;SUMO2;0.001774622;#N/A
20;YWHAB;0.001715425;#N/A
21;FN1;0.001695378;#N/A
22;ERBB2;0.00167576;x
23;JUN;0.001659528;x
24;FYN;0.001635259;x
25;HDAC2;0.001601371;x
26;MAPK1;0.001591781;x
27;SHC1;0.001591469;#N/A
28;MDM2;0.001536704;x
29;MET;0.001533579;x
30;CDK2;0.001454566;#N/A
31;SMAD3;0.00139408;x
32;STAT3;0.001350277;x
33;PIK3R2;0.001311673;x
34;SUMO1;0.001307091;#N/A
35;YWHAZ;0.001290385;#N/A
36;PTPN11;0.001252921;x
37;NOTCH1;0.001225186;x
38;SMAD4;0.001186258;x
39;SCN8A;0.001176107;#N/A
40;ALB;0.001168966;#N/A
41;PLCG1;0.001148217;x
42;MAPK3;0.001147613;x
43;FGF14;0.001103612;x
44;RB1;0.001092493;x
45;H2AX;0.00108253;#N/A
46;PIK3CA;0.001077107;x
47;CBL;0.001060651;x
48;TRAF2;0.001049147;#N/A
49;MAPK14;0.001038313;#N/A
50;IKBKG;0.001027551;#N/A
51;IQGAP1;0.001019706;x
52;HSP90AB1;0.001015742;#N/A
53;SMAD2;0.00101481;x
54;JAK2;0.001013368;x
55;GSK3B;0.001011054;x
56;GRB7;0.000995204;x
57;NFKB1;0.000993283;#N/A
58;ARRB2;0.000983899;#N/A
59;PTK2;0.000981023;#N/A
60;H3C2;0.000974829;#N/A
61;H4C13;0.000960632;#N/A
62;FGFR1;0.000954794;x
63;ATF2;0.000949957;#N/A
64;ACTB;0.000945823;#N/A
65;ATM;0.000943483;x
66;SOS1;0.000943072;x
67;CDC5L;0.000940582;#N/A
68;CDKN1A;0.000931082;x
69;SP1;0.000926562;#N/A
70;SMARCA4;0.000920294;x
71;NPM1;0.00091622;x
72;PABPC1;0.000911621;#N/A
73;PDGFRB;0.000907144;x
74;IKBKB;0.000898089;#N/A
75;UBE2I;0.000896606;#N/A
76;CLTC;0.000877199;#N/A
77;KDM1A;0.000873999;#N/A
78;PML;0.000873724;x
79;EZH2;0.000872546;x
80;ABL1;0.000863843;x
81;HIF1A;0.000860915;x
82;RAC1;0.000860638;x
83;PARP1;0.000851491;x
84;PIK3R3;0.000848806;x
85;CDC42;0.000846835;x
86;ARID2;0.000837521;x
87;HDAC3;0.000836585;#N/A
88;MYH9;0.000829238;#N/A
89;ESR2;0.000816765;#N/A
90;RBBP4;0.00081334;#N/A
91;HRAS;0.000812112;x
92;RBBP7;0.000810485;#N/A
93;NCOR1;0.000796571;x
94;GAB1;0.000796169;x
95;DDX24;0.000788598;#N/A
96;ZNRF3;0.00078755;x
97;FRS2;0.000781807;x
98;YWHAG;0.000773243;#N/A
99;BLM;0.000770323;x
100;VCAM1;0.000766255;#N/A
101;NFKBIA;0.000764593;x
102;MTOR;0.000762229;x
103;PCNA;0.000758741;#N/A
104;ARRB1;0.000753237;#N/A
105;EWSR1;0.000741798;x
106;CUL4A;0.000733685;x
107;KDR;0.000732608;x
108;PPP2CA;0.000732588;#N/A
109;NR3C1;0.000731147;#N/A
110;PPP2R1A;0.000727321;x
111;RHOA;0.000726484;x
112;MKRN2;0.000725967;#N/A
113;ERBB3;0.000725458;x
114;RBPJ;0.000725146;#N/A
115;FLNA;0.000723841;#N/A
116;STAT1;0.000719409;#N/A
117;CHUK;0.000718927;#N/A
118;VHL;0.000717878;x
119;FANCI;0.000711154;#N/A
120;TRAF6;0.000711077;#N/A
121;SUZ12;0.000710925;x
122;YAP1;0.000707988;x
123;APC;0.000703884;x
124;PPP1CC;0.000702368;#N/A
125;FOS;0.000700556;#N/A
126;RUVBL2;0.000699712;#N/A
127;CCND1;0.000698305;x
128;POT1;0.000696676;x
129;HNRNPU;0.000694321;#N/A
130;FGFR2;0.000692223;x
131;CDK4;0.000682079;x
132;BRCA2;0.000681203;x
133;GTF2I;0.000680359;x
134;RXRA;0.000678712;#N/A
135;PTPN6;0.000678185;#N/A
136;RPA1;0.000675695;#N/A
137;TRIM28;0.000669318;#N/A
138;KIT;0.000668802;x
139;VAV1;0.000667635;x
140;FGFR3;0.000664898;x
141;PIK3CB;0.000664575;x
142;SKP1;0.000663615;#N/A
143;CRK;0.00065649;#N/A
144;CUL3;0.000653486;x
145;TERF1;0.000652278;#N/A
146;CSNK2A1;0.000650355;#N/A
147;CAPZA2;0.000650258;#N/A
148;NCOA1;0.000650027;#N/A
149;INSR;0.00064869;x
150;POLA1;0.000646978;#N/A
151;RNF2;0.00064575;#N/A
152;AP2M1;0.000645435;#N/A
153;YWHAQ;0.000644497;#N/A
154;KAT5;0.000644145;#N/A
155;YWHAE;0.000644016;#N/A
156;CST9;0.00064074;#N/A
157;IRS1;0.000640327;x
158;MAP2K1;0.000632702;x
159;E2F1;0.000627114;#N/A
160;ACTG1;0.000622218;x
161;RAD51;0.00062158;x
162;BRD1;0.000621208;#N/A
163;KAT2B;0.000620232;#N/A
164;JAK1;0.000619558;x
165;PRKDC;0.000616428;x
166;USP34;0.000616199;#N/A
167;LYN;0.000610559;x
168;RPL10;0.000608681;#N/A
169;CHD4;0.000608486;x
170;PDGFRA;0.000607077;x
171;PPP1CB;0.000606746;#N/A
172;LMNB1;0.000606184;#N/A
173;ERBB4;0.000605114;x
174;RARA;0.000604961;#N/A
175;FANCD2;0.000604498;x
176;BRAF;0.00060366;x
177;SMC3;0.000603151;x
178;EGLN3;0.00060137;#N/A
179;MAPK8;0.000600596;#N/A
180;LCK;0.000600243;x
181;RIPK4;0.000599997;#N/A
182;CREB1;0.000597865;x
183;TSEN2;0.000597683;#N/A
184;CTBP1;0.000597565;#N/A
185;RUNX1;0.000591925;x
186;CDH1;0.00058664;x
187;DEK;0.000586288;x
188;CBX5;0.000585167;#N/A
189;NDUFB3;0.000583849;#N/A
190;NCOR2;0.000583213;#N/A
191;CDKN1B;0.000581783;x
192;RACGAP1;0.000577209;#N/A
193;NFKB2;0.000573252;#N/A
194;CFTR;0.000572177;#N/A
195;KIF11;0.000571232;#N/A
196;SIN3A;0.000569985;#N/A
197;CAV1;0.000568756;#N/A
198;SYK;0.000565668;x
199;USP7;0.000565073;#N/A
200;AXIN1;0.000564969;x
201;SIRT1;0.00056392;#N/A
202;NUP107;0.000563252;#N/A
203;BTRC;0.000562073;#N/A
204;CSNK2A2;0.000560423;#N/A
205;HSPA8;0.000553575;#N/A
206;PTCH1;0.000552427;x
207;DICER1;0.000551927;x
208;DNMT1;0.000545639;x
209;RAD21;0.00054511;x
210;MAP2K2;0.000543772;x
211;TERF2IP;0.000543224;#N/A
212;YEATS4;0.000541325;#N/A
213;PLK1;0.000539244;#N/A
214;CDC37;0.000537998;#N/A
215;PPARG;0.000534739;x
216;CDK1;0.000528737;#N/A
217;BCL6;0.000528349;x
218;BARD1;0.000527665;x
219;CCT2;0.000525689;#N/A
220;PAX6;0.000523676;#N/A
221;SMARCC2;0.000522069;#N/A
222;RET;0.000521582;x
223;TOP2A;0.000520423;x
224;DAXX;0.000519374;x
225;CDK9;0.000519359;#N/A
226;PSMD2;0.00051804;#N/A
227;YWHAH;0.000516877;#N/A
228;VCP;0.000513257;#N/A
229;CCNA2;0.000510927;#N/A
230;BUB1B;0.000509874;x
231;IGF1R;0.00050912;x
232;TBP;0.000502324;#N/A
233;RASA1;0.000501385;x
234;PPP1CA;0.000499516;#N/A
235;WIF1;0.000499242;x
236;MCM2;0.000499018;#N/A
237;CD274;0.000496187;x
238;SMC1A;0.000494533;x
239;PUM2;0.000491816;#N/A
240;TLE1;0.000488706;#N/A
241;ATR;0.000487893;x
242;LGR5;0.000487144;x
243;PSMD13;0.000487025;#N/A
244;ZNF24;0.000486212;#N/A
245;SFN;0.000485528;#N/A
246;MRPL58;0.000485384;#N/A
247;WDR5;0.000482794;#N/A
248;TMOD3;0.000481786;#N/A
249;TSC2;0.000481606;x
250;NUP153;0.000479241;#N/A
251;CUL1;0.00047874;#N/A
252;KIF18B;0.000477373;#N/A
253;CDC73;0.000475574;x
254;DYNLL1;0.000473457;#N/A
255;NUP98;0.000472654;x
256;NAA25;0.000472482;#N/A
257;SMARCA2;0.000472427;x
258;TFDP1;0.000471646;#N/A
259;BIRC6;0.000470532;#N/A
260;MED12;0.000466902;x
261;MAP3K7;0.000465901;x
262;FLT1;0.000465402;x
263;SMAD1;0.000464781;#N/A
264;XPO1;0.000464053;x
265;PIN1;0.000463155;#N/A
266;GTSE1;0.000462563;#N/A
267;H2BC1;0.000461031;#N/A
268;CBX8;0.00046074;#N/A
269;CRKL;0.000459379;x
270;SOX2;0.000458831;x
271;CBX2;0.000458448;#N/A
272;SMARCD1;0.000458159;#N/A
273;MAPKAPK5;0.000456694;#N/A
274;NCK2;0.000456491;#N/A
275;FGF2;0.000455685;x
276;ITGB1;0.000455463;#N/A
277;AURKA;0.000455188;x
278;JAK3;0.000453417;x
279;PSMC3;0.000453073;#N/A
280;SUV39H1;0.000452846;#N/A
281;CDK6;0.000452425;x
282;H2BC5;0.000451829;#N/A
283;RAB5B;0.000451275;#N/A
284;APP;0.000451051;#N/A
285;ILK;0.000451043;#N/A
286;RPA2;0.000449699;#N/A
287;PRKACA;0.000448993;x
288;CASP8;0.000448138;x
289;CSNK1A1;0.000446861;#N/A
290;NCOA2;0.000445837;#N/A
291;IL6ST;0.000445593;x
292;NCK1;0.000445158;#N/A
293;NDUFA11;0.000444792;#N/A
294;TNFAIP3;0.000444241;x
295;YES1;0.000443871;x
296;GNB1;0.000442772;x
297;MED1;0.000442195;#N/A
298;FOXK2;0.000441047;#N/A
299;LRP6;0.000440561;x
300;EPHA4;0.000440333;#N/A
301;RAD50;0.0004381;x
302;TNFRSF1A;0.000438073;#N/A
303;OTUB1;0.000437152;#N/A
304;MAPRE1;0.000436985;#N/A
305;FANCA;0.000434078;x
306;USP1;0.000433868;x
307;CTNNA1;0.000432661;x
308;YY1;0.000431713;x
309;CHD3;0.000431694;#N/A
310;TGFBR2;0.000431335;x
311;PRMT1;0.000430931;#N/A
312;MYO18A;0.000430464;#N/A
313;PPP2R5D;0.000430124;#N/A
314;KRAS;0.000429018;x
315;NUSAP1;0.000426495;#N/A
316;DDX5;0.000426153;x
317;EED;0.000425843;x
318;UBE2M;0.000425449;#N/A
319;GINS1;0.000423745;#N/A
320;EFNB2;0.000423062;#N/A
321;FANCM;0.000422288;x
322;RIF1;0.000421203;#N/A
323;PSMD4;0.000421045;#N/A
324;ALK;0.000420916;x
325;THUMPD3;0.000420297;#N/A
326;IRS4;0.000419175;#N/A
327;GAB2;0.000418288;x
328;WRN;0.000418044;x
329;ECT2;0.000416613;#N/A
330;BCOR;0.000416494;x
331;BCL2;0.000415507;x
332;PMS2;0.000414687;x
333;NCOA3;0.000413955;x
334;ATRX;0.00041253;x
335;FGF19;0.000411454;x
336;GOLT1B;0.000411272;#N/A
337;PTPRK;0.000410824;#N/A
338;RAD18;0.000410428;#N/A
339;PPP2CB;0.000410209;#N/A
340;HIF1AN;0.000408993;#N/A
341;MGA;0.000408778;x
342;HELZ;0.000407323;#N/A
343;ZNF148;0.000407314;#N/A
344;CCNT1;0.000407074;#N/A
345;CEBPB;0.00040686;#N/A
346;TRAF1;0.000405975;#N/A
347;TSR1;0.000405759;#N/A
348;SMARCB1;0.000405559;x
349;RUVBL1;0.000404967;#N/A
350;LZTR1;0.000404821;x
351;WAS;0.000402913;#N/A
352;PSMC5;0.00040247;#N/A
353;NELFB;0.000402317;#N/A
354;MSH2;0.000401652;x
355;CDK8;0.000401418;x
356;BRIP1;0.000400529;x
357;ABI1;0.00039972;#N/A
358;PRKCZ;0.000399572;#N/A
359;SQSTM1;0.000399538;x
360;H1-2;0.000399448;#N/A
361;LRRK2;0.000399397;#N/A
362;BCL2L1;0.00039887;#N/A
363;FANCG;0.00039863;x
364;CLSPN;0.000397811;#N/A
365;ITGA4;0.000396463;#N/A
366;TAF1;0.000395125;x
367;RBX1;0.000394005;#N/A
368;KIF2C;0.00039294;#N/A
369;CTR9;0.000391566;x
370;CPSF6;0.00039128;#N/A
371;MDFI;0.000390954;#N/A
372;FLT4;0.000390756;x
373;EPHA3;0.0003907;x
374;MAPK6;0.000390561;#N/A
375;CCNE1;0.000390089;x
376;SIAH1;0.000389268;#N/A
377;DVL2;0.000389247;#N/A
378;ASXL2;0.000387979;x
379;DBN1;0.000387395;#N/A
380;TUBA1C;0.000386663;#N/A
381;PLCG2;0.000385964;x
382;MAP3K1;0.000385245;x
383;NTRK1;0.000384623;x
384;GABARAPL2;0.000384275;#N/A
385;KHDRBS1;0.000383066;#N/A
386;UBE2L6;0.000382386;#N/A
387;TES;0.000382375;#N/A
388;IQCB1;0.000381935;#N/A
389;CHEK1;0.000381861;x
390;CREB3;0.000381546;#N/A
391;TP63;0.000381063;x
392;HDAC6;0.000380949;#N/A
393;PSME3;0.000380674;#N/A
394;BAG6;0.000379673;#N/A
395;HNRNPA1;0.000379623;#N/A
396;FBXW11;0.000378651;#N/A
397;PDCD1LG2;0.000377903;x
398;CSNK2B;0.000377856;#N/A
399;XIAP;0.000376389;x
400;CDH2;0.000375592;x
401;TUBA1A;0.000374819;#N/A
402;HDAC4;0.000374209;x
403;PAK1;0.000372745;x
404;PIK3CG;0.000372459;x
405;FGFR4;0.000371903;x
406;HNRNPK;0.000371884;#N/A
407;IRAK1;0.000371701;#N/A
408;PMS1;0.000370432;x
409;MTNR1A;0.000369288;#N/A
410;PCM1;0.000369117;#N/A
411;H2AC6;0.000369062;#N/A
412;HNRNPA2B1;0.000368427;#N/A
413;DHX9;0.00036716;#N/A
414;NBN;0.000367104;x
415;BTK;0.000367069;x
416;TGFBR1;0.000366304;x
417;PXN;0.000366196;#N/A
418;SMARCC1;0.00036567;#N/A
419;SUPT16H;0.000365243;#N/A
420;NPPB;0.000365163;#N/A
421;CBX3;0.000364345;#N/A
422;REST;0.000364096;x
423;ANLN;0.00036291;#N/A
424;FOXA1;0.000362659;x
425;SKP2;0.000362537;#N/A
426;PSMB7;0.000361513;#N/A
427;MRE11;0.000361346;x
428;AKT2;0.00036104;x
429;TOPBP1;0.000360752;#N/A
430;NCSTN;0.000360171;x
431;DNMT3A;0.000360123;x
432;BMI1;0.000359733;#N/A
433;PAK2;0.000359309;#N/A
434;TRIP13;0.00035929;x
435;PSMD11;0.000358959;#N/A
436;JUP;0.000358215;#N/A
437;SETDB1;0.000357169;x
438;CLTA;0.000357162;#N/A
439;PTK2B;0.000356998;#N/A
440;RELB;0.000356954;#N/A
441;LARP7;0.000356934;#N/A
442;STOML2;0.00035635;#N/A
443;PRKCA;0.000356326;#N/A
444;LEF1;0.000356309;x
445;TBL1XR1;0.000356297;x
446;RING1;0.000356133;#N/A
447;OIP5;0.000355989;#N/A
448;SP3;0.000355877;#N/A
449;MAPK9;0.000355797;#N/A
450;PPP2R1B;0.00035507;#N/A
451;CBX4;0.000355044;#N/A
452;AFF4;0.000354827;x
453;TNF;0.000354393;#N/A
454;IL12RB2;0.000353985;#N/A
455;HNRNPD;0.000353881;#N/A
456;BRPF1;0.00035383;#N/A
457;STUB1;0.000353821;#N/A
458;SETD5;0.0003536;#N/A
459;HERC1;0.000353582;#N/A
460;PTEN;0.000352842;x
461;SEH1L;0.000352393;#N/A
462;LATS1;0.000352136;x
463;PRKCB;0.000351335;x
464;ACTL6A;0.000351277;#N/A
465;PRPF40A;0.000351272;#N/A
466;CCT6A;0.000350937;#N/A
467;STAG1;0.000350347;x
468;UBQLN1;0.000349787;#N/A
469;PBRM1;0.000349786;x
470;RICTOR;0.000349101;x
471;HNF1A;0.000349094;x
472;TCF12;0.000348138;#N/A
473;SMARCE1;0.000347348;x
474;APOA1;0.000346356;#N/A
475;PIK3CD;0.00034575;x
476;RANBP2;0.000345484;x
477;USP37;0.000344729;#N/A
478;SMARCA5;0.000344555;#N/A
479;TP53BP1;0.000344374;x
480;ARAF;0.000344341;x
481;COL1A1;0.000343348;x
482;DNMT3B;0.000342672;x
483;H2AC4;0.000342568;#N/A
484;PSMB4;0.000342267;#N/A
485;TCF3;0.000342159;x
486;LMNA;0.000342105;x
487;H3-3A;0.000341325;x
488;TRRAP;0.000340533;#N/A
489;POLR2C;0.000340248;#N/A
490;AGO2;0.000340052;#N/A
491;HGS;0.000339118;#N/A
492;RECQL;0.000338856;x
493;JAG1;0.00033806;#N/A
494;DLG4;0.000337478;#N/A
495;GAL3ST1;0.000337328;#N/A
496;HDAC11;0.000336197;#N/A
497;TRIM27;0.000336178;x
498;FOXP3;0.000335997;#N/A
499;GPN3;0.000335614;#N/A
500;BPTF;0.000335535;#N/A
501;KRI1;0.000335502;#N/A
502;WNT11;0.000335288;#N/A
503;USP9X;0.000334658;#N/A
504;SYNCRIP;0.000334489;#N/A
505;PGR;0.000333869;x
506;ARNT;0.000333674;#N/A
507;MYB;0.000333093;x
508;MATR3;0.000332987;#N/A
509;NFATC1;0.000332179;#N/A
510;G3BP1;0.000331953;#N/A
511;MLH1;0.000331881;x
512;NTRK2;0.000331127;x
513;KAT7;0.000330414;x
514;NOTCH2;0.00033041;x
515;PRMT5;0.000330378;#N/A
516;BIRC2;0.000330129;#N/A
517;MAP3K3;0.000329851;#N/A
518;XRCC6;0.000329736;#N/A
519;KDM1B;0.000329633;#N/A
520;FOXE1;0.000329566;#N/A
521;EIF3E;0.00032791;#N/A
522;EPHA7;0.000326925;x
523;EZR;0.000326623;#N/A
524;MCM7;0.000326433;#N/A
525;FOXO3;0.000325597;#N/A
526;SHPRH;0.0003255;#N/A
527;SPOP;0.000325191;x
528;CCND3;0.000325132;x
529;PARP14;0.000325028;#N/A
530;MAX;0.000324168;x
531;FANCB;0.000324032;#N/A
532;ORC1;0.000323144;#N/A
533;CCNB1;0.000322935;#N/A
534;HSPB1;0.000321984;#N/A
535;PSMA7;0.000321855;#N/A
536;STK4;0.000321781;#N/A
537;CHEK2;0.000321304;x
538;ACTR2;0.000320981;#N/A
539;FGF1;0.000320944;x
540;VEGFC;0.000320878;#N/A
541;NR4A1;0.000320294;#N/A
542;LTK;0.000320084;x
543;FASLG;0.000319786;#N/A
544;N4BP2L2;0.000319709;#N/A
545;TEK;0.000319513;#N/A
546;MTA2;0.000319;#N/A
547;ITGB3;0.000318818;#N/A
548;PSMD14;0.000317896;#N/A
549;KIF4A;0.000317794;#N/A
550;PDPK1;0.000316992;#N/A
551;FGA;0.000316976;#N/A
552;TNRC6B;0.000316483;#N/A
553;PDGFA;0.000316259;#N/A
554;KEAP1;0.000315805;x
555;FOXB1;0.000315669;#N/A
556;H3C15;0.000315438;#N/A
557;TPR;0.0003152;#N/A
558;HNF4A;0.000314425;#N/A
559;FGF5;0.000313939;x
560;SOX1;0.000313788;#N/A
561;CCNE2;0.00031321;#N/A
562;PSMC2;0.000312734;#N/A
563;KATNA1;0.000311685;#N/A
564;FOXO1;0.000311506;x
565;PRKAR1A;0.000310978;x
566;CDH8;0.000310819;#N/A
567;PROP1;0.000310819;#N/A
568;PIK3R4;0.000310815;#N/A
569;CDC20;0.000310567;#N/A
570;FANCC;0.000310473;x
571;PSMB3;0.000309176;#N/A
572;RANBP9;0.000308588;#N/A
573;FBXO11;0.000308214;x
574;VEGFA;0.000308024;x
575;MYO1C;0.000306586;#N/A
576;PYCARD;0.00030655;#N/A
577;KPNB1;0.00030569;#N/A
578;CENPF;0.000305663;#N/A
579;RAE1;0.000305364;#N/A
580;SGTB;0.000305256;#N/A
581;SPHK2;0.000305229;#N/A
582;VIM;0.000304827;#N/A
583;TRIM33;0.000304752;#N/A
584;LGALS3;0.000304521;#N/A
585;MTA1;0.000304368;#N/A
586;STAT5A;0.000304219;x
587;COL2A1;0.000304127;x
588;SMC4;0.000303972;#N/A
589;PREPL;0.000303503;#N/A
590;DDC;0.000303424;#N/A
591;CXCL2;0.000302739;#N/A
592;ERGIC2;0.00030265;#N/A
593;STIL;0.00030228;#N/A
594;SPI1;0.000302143;#N/A
595;PTN;0.000301838;#N/A
596;ARHGAP33;0.00030162;#N/A
597;HMGB2;0.000301515;#N/A
598;NOTCH3;0.000301096;x
599;EIF4G1;0.000300634;#N/A
600;FCRL4;0.000300312;#N/A
601;SORT1;0.000299588;#N/A
602;MBD3;0.000298475;#N/A
603;CARM1;0.000297898;#N/A
604;PRKCI;0.000297393;x
605;PRKCD;0.000297273;#N/A
606;ZNF644;0.000296894;#N/A
607;TBK1;0.000296728;#N/A
608;EFNA2;0.00029627;#N/A
609;HDGF;0.00029623;#N/A
610;NRAS;0.000296036;x
611;PSD2;0.00029556;#N/A
612;PEX19;0.000295514;#N/A
613;PSMA1;0.000295418;#N/A
614;RPS8;0.000294824;#N/A
615;ATXN2;0.000294743;x
616;RAD17;0.000294724;x
617;RAD54L;0.000294722;#N/A
618;FOXG1;0.000294205;#N/A
619;VPS72;0.000293999;#N/A
620;PSMA6;0.000293968;#N/A
621;SET;0.000293954;x
622;CUL4B;0.000293879;#N/A
623;ESRRB;0.000293433;#N/A
624;MKLN1;0.000293376;#N/A
625;TFRC;0.000292077;#N/A
626;RPTOR;0.000292039;x
627;ANKFY1;0.000291176;#N/A
628;CDC27;0.000290845;#N/A
629;NRG1;0.000290435;x
630;MYO19;0.000290213;#N/A
631;OGT;0.000289875;#N/A
632;XRCC3;0.000289693;#N/A
633;RAD1;0.000289599;#N/A
634;TNKS2;0.000289181;#N/A
635;PSMC1;0.000289041;#N/A
636;SNRPD3;0.000288577;#N/A
637;RAD51C;0.000288344;x
638;TMPO;0.000288153;#N/A
639;AP2S1;0.000287818;#N/A
640;TNIP2;0.000287718;#N/A
641;SHC4;0.000287623;#N/A
642;PRMT6;0.000287547;#N/A
643;MSH6;0.000287456;x
644;PSMA2;0.000287444;#N/A
645;PRC1;0.000287001;#N/A
646;BCAR1;0.000286567;#N/A
647;UBR4;0.000285485;#N/A
648;DDB1;0.000285176;#N/A
649;SMC1B;0.000285025;#N/A
650;SCAF11;0.000285003;#N/A
651;GPNMB;0.000284338;#N/A
652;EEF1G;0.000283786;#N/A
653;H1-1;0.00028368;#N/A
654;PSMB5;0.000283475;#N/A
655;TFG;0.000283455;#N/A
656;PTPN1;0.000283396;x
657;PSMB1;0.000282816;#N/A
658;RAB3IP;0.000282721;#N/A
659;ERAS;0.000282238;#N/A
660;MAP3K2;0.000281863;#N/A
661;DVL1;0.000281837;#N/A
662;NSD1;0.000281716;x
663;UBXN7;0.000281614;#N/A
664;FANCE;0.000281572;x
665;MME;0.000281561;#N/A
666;EIF3H;0.00028144;#N/A
667;PIWIL2;0.000281346;#N/A
668;AXIN2;0.000281279;x
669;EIF4A3;0.000281189;#N/A
670;CCNA1;0.000280741;#N/A
671;EHMT2;0.00028011;#N/A
672;NOP56;0.000279793;#N/A
673;PSMA3;0.000279758;#N/A
674;STAT4;0.000279699;x
675;RYBP;0.000279651;x
676;MAGEA11;0.000279077;#N/A
677;ASXL1;0.000279068;x
678;EPS8L3;0.000279042;#N/A
679;HDAC5;0.000278611;#N/A
680;PSMB9;0.00027856;#N/A
681;BAX;0.000278302;#N/A
682;CEBPA;0.000278154;x
683;HAX1;0.000278105;#N/A
684;SMG6;0.000278013;#N/A
685;PALB2;0.000277745;x
686;WDR48;0.000277734;#N/A
687;HGF;0.000277692;x
688;SUPT5H;0.000277616;#N/A
689;ITCH;0.000277248;#N/A
690;SLX4;0.000276571;x
691;EMD;0.000276381;#N/A
692;CAV2;0.000276381;#N/A
693;ATAD2;0.00027638;#N/A
694;H2BC21;0.00027593;#N/A
695;XRCC1;0.000275427;x
696;LGR4;0.000275188;#N/A
697;TINF2;0.000274901;#N/A
698;SF3B1;0.00027484;x
699;DROSHA;0.000274577;#N/A
700;SULT1E1;0.000274572;#N/A
701;ETV4;0.000274285;x
702;RAB7A;0.000274104;#N/A
703;SMG1;0.000273812;x
704;AGO1;0.000273801;x
705;ZBTB16;0.000273635;#N/A
706;TYK2;0.000273198;x
707;FXR2;0.000273076;#N/A
708;SPTA1;0.000272947;#N/A
709;PRKAB2;0.00027277;#N/A
710;PSMB6;0.000272729;#N/A
711;MAML1;0.000272442;#N/A
712;TP73;0.000272111;#N/A
713;ZWINT;0.000271972;#N/A
714;L3MBTL1;0.000271882;#N/A
715;VAPA;0.000271482;#N/A
716;ZNF707;0.000271321;#N/A
717;PIWIL3;0.000270913;#N/A
718;KSR2;0.000270848;x
719;FOXJ2;0.000270662;#N/A
720;CRYBG3;0.000270332;#N/A
721;POMK;0.000270174;#N/A
722;SEC13;0.000269652;#N/A
723;PROM1;0.000269324;#N/A
724;PSMD6;0.000269302;#N/A
725;BAD;0.000269251;#N/A
726;CSF1R;0.000268609;#N/A
727;YBX1;0.000268584;#N/A
728;RAB11FIP2;0.000268572;#N/A
729;NDUFA13;0.000268422;#N/A
730;GNAI1;0.000268401;#N/A
731;MED13;0.000268205;#N/A
732;CNOT7;0.000267993;#N/A
733;WNT7A;0.000267857;#N/A
734;TSHR;0.000267829;x
735;NEDD8;0.000267596;#N/A
736;NCBP1;0.0002675;#N/A
737;KIF24;0.000267004;#N/A
738;PLK4;0.000266847;#N/A
739;USP8;0.000266798;x
740;IKZF1;0.000266688;#N/A
741;AGO3;0.000266389;#N/A
742;H1-5;0.000265965;x
743;VPS37A;0.000265577;#N/A
744;THBS1;0.000265276;#N/A
745;EPS15;0.00026483;#N/A
746;TSC1;0.000264511;x
747;LIMA1;0.000264497;#N/A
748;UPF1;0.000264442;#N/A
749;XRCC5;0.000264332;#N/A
750;PHC3;0.000264148;#N/A
751;CENPA;0.000264084;#N/A
752;DCAF4L1;0.000263944;#N/A
753;MLLT3;0.000263689;x
754;NEDD4;0.000263631;#N/A
755;PSEN1;0.000263234;#N/A
756;FKBP5;0.000263101;#N/A
757;IKBKE;0.000263059;x
758;NFATC2;0.000262755;#N/A
759;NUP205;0.000262686;#N/A
760;TUBGCP3;0.000262511;#N/A
761;AKAP9;0.000262366;#N/A
762;CDCA5;0.000262263;#N/A
763;IFI16;0.00026179;#N/A
764;MED21;0.000261511;#N/A
765;SLC39A4;0.000260703;#N/A
766;WDFY3;0.000260672;#N/A
767;ACD;0.000260239;#N/A
768;EPOR;0.000260038;x
769;CDCA8;0.000259971;#N/A
770;KAT2A;0.000259843;#N/A
771;MITF;0.000259665;x
772;STAT5B;0.000259627;x
773;SPEN;0.000259523;x
774;ZMYM3;0.000259299;x
775;GRIN2B;0.000259153;#N/A
776;YME1L1;0.000258984;#N/A
777;ITK;0.000258604;#N/A
778;NCAPG;0.000258444;#N/A
779;NONO;0.000258135;#N/A
780;ACTN1;0.00025804;#N/A
781;TRIM21;0.00025763;#N/A
782;RIPK1;0.000257115;#N/A
783;SH3KBP1;0.000256881;#N/A
784;GRM3;0.000256828;#N/A
785;IRS2;0.000256751;x
786;TRIM24;0.000256664;#N/A
787;MDC1;0.000256303;#N/A
788;MRPL9;0.000255716;#N/A
789;GNB4;0.000255683;#N/A
790;CASP1;0.000254928;#N/A
791;APOC2;0.000254854;#N/A
792;FOXL1;0.00025409;#N/A
793;TONSL;0.000253914;#N/A
794;PRKACB;0.000253743;#N/A
795;COPS5;0.000253659;#N/A
796;GNA13;0.000253418;x
797;SFPQ;0.000253211;#N/A
798;LTN1;0.000252984;#N/A
