ENSG00000123500	294
ENSG00000164283	286
ENSG00000170373	251
ENSG00000180818	234
ENSG00000105989	195
ENSG00000101115	179
ENSG00000163283	166
ENSG00000149948	158
ENSG00000123838	158
ENSG00000163975	155
ENSG00000108821	149
ENSG00000151388	144
ENSG00000005073	140
ENSG00000148848	139
ENSG00000197172	138
ENSG00000221867	138
ENSG00000149968	135
ENSG00000101441	133
ENSG00000128683	132
ENSG00000187730	131
ENSG00000162344	130
ENSG00000157766	130
ENSG00000180806	127
ENSG00000183091	125
ENSG00000129991	124
ENSG00000136982	122
ENSG00000125885	119
ENSG00000132031	117
ENSG00000068650	117
ENSG00000268606	115
ENSG00000126583	115
ENSG00000127928	114
ENSG00000182492	113
ENSG00000164935	113
ENSG00000144381	111
ENSG00000185842	110
ENSG00000123364	109
ENSG00000114346	108
ENSG00000166670	108
ENSG00000185231	108
ENSG00000118785	107
ENSG00000129654	105
ENSG00000101197	104
ENSG00000159217	103
ENSG00000175832	103
ENSG00000147246	102
ENSG00000169548	101
ENSG00000008300	101
ENSG00000196155	100
ENSG00000101104	100
ENSG00000122641	100
ENSG00000164400	100
ENSG00000117122	100
ENSG00000164778	100
ENSG00000163286	97
ENSG00000078098	95
ENSG00000147381	95
ENSG00000179772	95
ENSG00000196584	93
ENSG00000088305	92
ENSG00000253293	91
ENSG00000196950	91
ENSG00000120254	90
ENSG00000105664	90
ENSG00000050344	90
ENSG00000225614	88
ENSG00000146678	87
ENSG00000162849	86
ENSG00000117148	86
ENSG00000172167	86
ENSG00000037965	86
ENSG00000122861	83
ENSG00000185247	83
ENSG00000160973	82
ENSG00000198681	81
ENSG00000164761	81
ENSG00000095970	80
ENSG00000058085	79
ENSG00000071539	79
ENSG00000151224	78
ENSG00000186340	77
ENSG00000188157	77
ENSG00000106483	77
ENSG00000156802	77
ENSG00000065328	77
ENSG00000133466	76
ENSG00000169067	74
ENSG00000176746	74
ENSG00000133119	73
ENSG00000130513	73
ENSG00000184697	73
ENSG00000123496	72
ENSG00000118193	72
ENSG00000138755	72
ENSG00000170369	72
ENSG00000092853	71
ENSG00000137573	71
ENSG00000136231	71
ENSG00000101255	70
ENSG00000155495	69
ENSG00000091129	69
ENSG00000124225	69
ENSG00000171388	68
ENSG00000189410	68
ENSG00000128713	68
ENSG00000168542	67
ENSG00000108688	67
ENSG00000105173	67
ENSG00000169429	67
ENSG00000165376	66
ENSG00000080824	66
ENSG00000172551	66
ENSG00000160957	65
ENSG00000182272	65
ENSG00000038945	65
ENSG00000165434	65
ENSG00000120694	64
ENSG00000106484	64
ENSG00000154920	63
ENSG00000124260	63
ENSG00000122133	63
ENSG00000139292	63
ENSG00000117877	62
ENSG00000128342	62
ENSG00000131747	62
ENSG00000123473	62
ENSG00000134365	61
ENSG00000169248	61
ENSG00000167771	61
ENSG00000214078	61
ENSG00000267978	61
ENSG00000130829	61
ENSG00000204262	60
ENSG00000128059	60
ENSG00000113083	60
ENSG00000169245	59
ENSG00000104626	59
ENSG00000166035	59
ENSG00000043355	58
ENSG00000198088	58
ENSG00000136944	58
ENSG00000038427	58
ENSG00000144395	58
ENSG00000138758	57
ENSG00000147081	57
ENSG00000114854	56
ENSG00000149554	56
ENSG00000148677	56
ENSG00000164362	55
ENSG00000172244	55
ENSG00000143355	55
ENSG00000173894	55
ENSG00000164692	55
ENSG00000138083	55
ENSG00000075891	55
ENSG00000183734	55
ENSG00000187772	54
ENSG00000168993	54
ENSG00000120526	54
ENSG00000105821	53
ENSG00000128714	53
ENSG00000206557	53
ENSG00000171877	53
ENSG00000117707	53
ENSG00000167646	53
ENSG00000104312	52
ENSG00000089195	52
ENSG00000126778	52
ENSG00000073067	52
ENSG00000169174	52
ENSG00000152455	51
ENSG00000102243	51
ENSG00000129988	51
ENSG00000174371	51
ENSG00000122884	51
ENSG00000181544	51
ENSG00000077935	51
ENSG00000149380	50
ENSG00000005981	50
ENSG00000173621	50
ENSG00000273079	50
ENSG00000106443	50
ENSG00000179934	50
ENSG00000125571	49
ENSG00000203668	49
ENSG00000158874	49
ENSG00000178773	49
ENSG00000130826	49
ENSG00000149927	49
ENSG00000131203	49
ENSG00000087495	49
ENSG00000128710	49
ENSG00000047936	48
ENSG00000203747	48
ENSG00000091879	48
ENSG00000147206	48
ENSG00000112242	48
ENSG00000046774	48
ENSG00000172061	48
ENSG00000166226	47
ENSG00000151655	47
ENSG00000164934	47
ENSG00000184845	47
ENSG00000180210	47
ENSG00000144407	46
ENSG00000137673	46
ENSG00000075461	46
ENSG00000163673	46
ENSG00000100867	46
ENSG00000100473	45
ENSG00000163507	45
ENSG00000101224	45
ENSG00000123999	45
ENSG00000080839	45
ENSG00000101361	45
ENSG00000170178	45
ENSG00000138435	45
ENSG00000122778	45
ENSG00000112280	45
ENSG00000188624	45
ENSG00000197905	44
ENSG00000088325	44
ENSG00000092758	44
ENSG00000112877	44
ENSG00000133657	44
ENSG00000137270	44
ENSG00000088930	43
ENSG00000177614	43
