ENSG00000185615	112
ENSG00000112333	77
ENSG00000163794	77
ENSG00000136944	77
ENSG00000099617	72
ENSG00000103111	68
ENSG00000004838	67
ENSG00000007264	67
ENSG00000139445	66
ENSG00000187608	61
ENSG00000123364	57
ENSG00000127588	54
ENSG00000163623	53
ENSG00000163631	52
ENSG00000145321	52
ENSG00000145491	51
ENSG00000170486	51
ENSG00000135100	49
ENSG00000027001	48
ENSG00000183770	47
ENSG00000198785	47
ENSG00000124140	46
ENSG00000174156	45
ENSG00000204128	45
ENSG00000140623	44
ENSG00000139219	43
ENSG00000104760	42
ENSG00000186471	42
ENSG00000174672	39
ENSG00000120332	39
ENSG00000081051	39
ENSG00000196431	39
ENSG00000006468	38
ENSG00000168661	38
ENSG00000186049	38
ENSG00000091181	37
ENSG00000130208	37
ENSG00000115718	36
ENSG00000076344	36
ENSG00000182667	36
ENSG00000182272	36
ENSG00000021852	35
ENSG00000131187	35
ENSG00000187730	35
ENSG00000203734	35
ENSG00000101323	35
ENSG00000121743	34
ENSG00000009694	34
ENSG00000166920	33
ENSG00000198610	33
ENSG00000091583	33
ENSG00000158874	32
ENSG00000122691	32
ENSG00000167971	31
ENSG00000243910	31
ENSG00000142405	31
ENSG00000144485	30
ENSG00000137473	30
ENSG00000103253	30
ENSG00000160781	29
ENSG00000172828	29
ENSG00000156925	29
ENSG00000113889	28
ENSG00000152192	28
ENSG00000148584	28
ENSG00000118271	28
ENSG00000175336	27
ENSG00000102172	27
ENSG00000099866	27
ENSG00000128564	27
ENSG00000021826	26
ENSG00000197444	26
ENSG00000168955	26
ENSG00000139874	26
ENSG00000254550	26
ENSG00000171564	26
ENSG00000176165	26
ENSG00000169180	25
ENSG00000134365	25
ENSG00000110245	25
ENSG00000164287	25
ENSG00000171956	25
ENSG00000165731	25
ENSG00000171560	25
ENSG00000100997	25
ENSG00000188958	24
ENSG00000131668	24
ENSG00000164076	24
ENSG00000110931	24
ENSG00000108684	24
ENSG00000145192	24
ENSG00000198681	24
ENSG00000141294	24
ENSG00000146678	24
ENSG00000102048	23
ENSG00000160180	23
ENSG00000163060	23
ENSG00000257017	23
ENSG00000134962	23
ENSG00000146555	23
ENSG00000101197	23
ENSG00000170454	23
ENSG00000101210	23
ENSG00000111837	22
ENSG00000113905	22
ENSG00000106927	22
ENSG00000154143	22
ENSG00000183434	21
ENSG00000166006	21
ENSG00000132821	21
ENSG00000144891	21
ENSG00000175352	21
ENSG00000176566	21
ENSG00000205186	21
ENSG00000179455	20
ENSG00000134812	20
ENSG00000136487	20
ENSG00000185269	20
ENSG00000113389	20
ENSG00000008300	20
ENSG00000136883	20
ENSG00000178896	20
ENSG00000184221	20
ENSG00000167799	20
ENSG00000055957	20
ENSG00000130748	20
ENSG00000204498	19
ENSG00000116032	19
ENSG00000221867	19
ENSG00000187595	19
ENSG00000171557	19
ENSG00000171443	19
ENSG00000188559	18
ENSG00000181781	18
ENSG00000132744	18
ENSG00000105251	18
ENSG00000138109	18
ENSG00000170369	18
ENSG00000182968	18
ENSG00000241635	18
ENSG00000187772	18
ENSG00000158106	18
ENSG00000158486	18
ENSG00000117601	18
ENSG00000168993	18
ENSG00000135346	18
ENSG00000182154	18
ENSG00000198569	18
ENSG00000006788	17
ENSG00000082196	17
ENSG00000153233	17
ENSG00000164362	17
ENSG00000183072	17
ENSG00000170890	17
ENSG00000131142	17
ENSG00000141696	17
ENSG00000072041	17
ENSG00000167889	17
ENSG00000244414	17
ENSG00000132703	17
ENSG00000164687	17
ENSG00000136872	17
ENSG00000157766	17
ENSG00000101981	17
ENSG00000173467	17
ENSG00000242173	17
ENSG00000125508	17
ENSG00000080298	16
ENSG00000143278	16
ENSG00000108231	16
ENSG00000127831	16
ENSG00000105388	16
ENSG00000169306	16
ENSG00000170775	16
ENSG00000153982	16
ENSG00000235961	16
ENSG00000108187	16
ENSG00000105707	16
ENSG00000176029	16
ENSG00000175832	16
ENSG00000121351	16
ENSG00000043355	16
ENSG00000197172	16
ENSG00000159231	16
ENSG00000171772	16
ENSG00000163586	16
ENSG00000112164	16
ENSG00000133937	16
ENSG00000172016	15
ENSG00000135116	15
ENSG00000124713	15
ENSG00000104490	15
ENSG00000142528	15
ENSG00000167646	15
ENSG00000172867	15
ENSG00000142544	15
ENSG00000188130	15
ENSG00000135547	15
ENSG00000158042	15
ENSG00000106804	15
ENSG00000118946	15
ENSG00000121716	15
ENSG00000154099	15
ENSG00000025423	15
ENSG00000168875	15
ENSG00000206538	15
ENSG00000275385	15
ENSG00000104833	15
ENSG00000099624	15
ENSG00000135409	15
ENSG00000113600	14
ENSG00000179600	14
ENSG00000155495	14
ENSG00000140798	14
ENSG00000216937	14
ENSG00000157131	14
ENSG00000156886	14
ENSG00000173702	14
ENSG00000188257	14
ENSG00000113763	14
ENSG00000049089	14
ENSG00000107187	14
ENSG00000175756	14
ENSG00000086991	14
ENSG00000171388	14
ENSG00000163499	14
ENSG00000090539	14
ENSG00000170373	14
ENSG00000186891	14
ENSG00000101222	14
ENSG00000205809	14
ENSG00000163394	14
ENSG00000180509	14
ENSG00000213199	14
ENSG00000110169	14
ENSG00000166736	14
ENSG00000151655	13
ENSG00000152082	13
ENSG00000170426	13
ENSG00000125780	13
ENSG00000214456	13
ENSG00000180210	13
ENSG00000196136	13
ENSG00000144285	13
ENSG00000167968	13
ENSG00000107165	13
ENSG00000147509	13
ENSG00000262814	13
ENSG00000171208	13
ENSG00000124507	13
ENSG00000168925	13
ENSG00000107872	13
ENSG00000103024	13
ENSG00000170122	13
ENSG00000188293	13
ENSG00000074276	13
ENSG00000106483	13
ENSG00000116329	13
ENSG00000156009	13
ENSG00000213626	12
ENSG00000127580	12
ENSG00000130477	12
ENSG00000091651	12
ENSG00000160505	12
ENSG00000122194	12
ENSG00000136643	12
ENSG00000092200	12
ENSG00000198075	12
ENSG00000099822	12
ENSG00000108375	12
ENSG00000213339	12
ENSG00000241343	12
ENSG00000147804	12
ENSG00000183918	12
ENSG00000132330	12
ENSG00000115507	12
ENSG00000178623	11
ENSG00000070669	11
ENSG00000169933	11
ENSG00000186895	11
ENSG00000069018	11
ENSG00000130810	11
ENSG00000165644	11
ENSG00000198650	11
ENSG00000052795	11
ENSG00000126861	11
ENSG00000130997	11
ENSG00000139438	11
ENSG00000278023	11
ENSG00000022355	11
ENSG00000185745	11
ENSG00000068650	11
ENSG00000197982	11
ENSG00000101412	11
ENSG00000168930	11
ENSG00000157554	11
ENSG00000006747	11
ENSG00000169248	11
ENSG00000169122	11
ENSG00000169189	11
ENSG00000162631	11
ENSG00000070601	11
ENSG00000150594	11
ENSG00000254647	11
ENSG00000115850	10
ENSG00000179271	10
ENSG00000159217	10
ENSG00000123999	10
ENSG00000169020	10
ENSG00000160868	10
ENSG00000102970	10
ENSG00000085741	10
ENSG00000213023	10
ENSG00000172809	10
ENSG00000051180	10
ENSG00000143590	10
ENSG00000274391	10
ENSG00000255501	10
ENSG00000102030	10
ENSG00000135540	10
ENSG00000130513	10
ENSG00000110244	10
ENSG00000187954	10
ENSG00000118520	10
ENSG00000143753	10
ENSG00000186185	10
ENSG00000109674	10
ENSG00000092850	10
ENSG00000154975	10
ENSG00000150667	10
ENSG00000179772	10
ENSG00000178473	10
ENSG00000109758	10
ENSG00000141756	10
ENSG00000105640	10
ENSG00000180806	10
ENSG00000171222	10
ENSG00000134321	10
ENSG00000006659	10
ENSG00000070886	10
ENSG00000110031	10
ENSG00000130255	10
ENSG00000136816	10
ENSG00000172023	10
ENSG00000147724	10
ENSG00000233927	10
ENSG00000176887	10
ENSG00000277481	10
ENSG00000140990	10
ENSG00000148291	10
ENSG00000169891	9
ENSG00000183856	9
ENSG00000178171	9
ENSG00000185674	9
ENSG00000118137	9
ENSG00000164611	9
ENSG00000133315	9
ENSG00000130948	9
ENSG00000184486	9
ENSG00000164508	9
ENSG00000101203	9
ENSG00000170703	9
ENSG00000102032	9
ENSG00000163040	9
ENSG00000151012	9
ENSG00000177468	9
ENSG00000132872	9
ENSG00000169696	9
ENSG00000107938	9
ENSG00000101680	9
ENSG00000114646	9
ENSG00000169258	9
ENSG00000186583	9
ENSG00000125813	9
ENSG00000198049	9
ENSG00000123843	9
ENSG00000136231	9
ENSG00000118246	9
ENSG00000130203	9
ENSG00000172803	9
ENSG00000099795	9
ENSG00000176749	9
ENSG00000228836	9
ENSG00000146070	9
ENSG00000077279	9
ENSG00000173894	9
ENSG00000163286	9
ENSG00000080224	9
ENSG00000051341	9
ENSG00000133665	9
ENSG00000163618	8
ENSG00000111701	8
ENSG00000198553	8
ENSG00000126838	8
ENSG00000122859	8
ENSG00000077935	8
ENSG00000186871	8
ENSG00000165480	8
ENSG00000123485	8
ENSG00000171241	8
ENSG00000177600	8
ENSG00000184281	8
ENSG00000206527	8
ENSG00000167700	8
ENSG00000197891	8
ENSG00000164756	8
ENSG00000102539	8
ENSG00000059758	8
ENSG00000164919	8
ENSG00000175602	8
ENSG00000123500	8
ENSG00000039537	8
ENSG00000145494	8
ENSG00000111331	8
ENSG00000101940	8
ENSG00000137267	8
ENSG00000170236	8
ENSG00000157601	8
ENSG00000153064	8
ENSG00000144452	8
ENSG00000099800	8
ENSG00000164675	8
