ENSG00000282302
ENSG00000133124
ENSG00000205413
ENSG00000078061
ENSG00000161996
ENSG00000184384
ENSG00000104723
ENSG00000182944
ENSG00000171320
ENSG00000161405
ENSG00000023445
ENSG00000171940
ENSG00000103126
ENSG00000139687
ENSG00000148773
ENSG00000152217
ENSG00000163629
ENSG00000186575
ENSG00000131653
ENSG00000101347
ENSG00000189079
ENSG00000019991
ENSG00000171843
ENSG00000131759
ENSG00000183337
ENSG00000175832
ENSG00000145423
ENSG00000174780
ENSG00000164362
ENSG00000071553
ENSG00000135218
ENSG00000101255
ENSG00000147133
ENSG00000149212
ENSG00000102466
ENSG00000168172
ENSG00000116017
ENSG00000221914
ENSG00000087460
ENSG00000168310
ENSG00000096968
ENSG00000186716
ENSG00000196914
ENSG00000153487
ENSG00000005339
ENSG00000164327
ENSG00000109670
ENSG00000032219
ENSG00000121741
ENSG00000254087
ENSG00000099949
ENSG00000147050
ENSG00000120156
ENSG00000171105
ENSG00000150457
ENSG00000157168
ENSG00000049618
ENSG00000141968
ENSG00000077150
ENSG00000197157
ENSG00000171723
ENSG00000141367
ENSG00000134954
ENSG00000067842
ENSG00000118689
ENSG00000088256
ENSG00000097007
ENSG00000124181
ENSG00000083642
ENSG00000048471
ENSG00000012048
ENSG00000020181
ENSG00000139618
ENSG00000134323
ENSG00000129473
ENSG00000165409
ENSG00000103522
ENSG00000136010
ENSG00000065717
ENSG00000102786
ENSG00000178295
ENSG00000107882
ENSG00000070193
ENSG00000095015
ENSG00000107890
ENSG00000100503
ENSG00000128513
ENSG00000105397
ENSG00000100345
ENSG00000164736
ENSG00000076641
ENSG00000112531
ENSG00000073584
ENSG00000095002
ENSG00000076685
ENSG00000105851
ENSG00000196588
ENSG00000115808
ENSG00000152670
ENSG00000106829
ENSG00000162302
ENSG00000126012
ENSG00000102900
ENSG00000253729
ENSG00000107077
ENSG00000184634
ENSG00000100146
ENSG00000164252
ENSG00000108443
ENSG00000134899
ENSG00000138698
ENSG00000111275
ENSG00000129484
ENSG00000171456
ENSG00000197629
ENSG00000113318
ENSG00000131023
ENSG00000147596
ENSG00000010810
ENSG00000168685
ENSG00000134352
ENSG00000079102
ENSG00000100815
ENSG00000143971
ENSG00000124762
ENSG00000152518
ENSG00000027697
ENSG00000105662
ENSG00000151702
ENSG00000122779
ENSG00000119403
ENSG00000084093
ENSG00000102034
ENSG00000165392
ENSG00000178573
ENSG00000213999
ENSG00000110436
ENSG00000173575
ENSG00000101972
ENSG00000123124
ENSG00000116016
ENSG00000134982
ENSG00000136169
ENSG00000140443
ENSG00000119866
ENSG00000102678
ENSG00000147257
ENSG00000147889
ENSG00000149269
ENSG00000140538
ENSG00000171435
ENSG00000221829
ENSG00000196367
ENSG00000104517
ENSG00000113522
ENSG00000020922
ENSG00000142611
ENSG00000160271
ENSG00000105810
ENSG00000122778
ENSG00000140937
ENSG00000116285
ENSG00000182872
ENSG00000130985
ENSG00000112655
ENSG00000010671
ENSG00000187741
ENSG00000103264
ENSG00000102974
ENSG00000185650
ENSG00000157613
ENSG00000171094
ENSG00000187391
ENSG00000069399
ENSG00000196090
ENSG00000148400
ENSG00000165699
ENSG00000163939
ENSG00000067369
ENSG00000196498
ENSG00000065526
ENSG00000156970
ENSG00000112144
ENSG00000140836
ENSG00000105369
ENSG00000087365
ENSG00000139292
ENSG00000142273
ENSG00000157764
ENSG00000102038
ENSG00000143924
ENSG00000198793
ENSG00000129993
ENSG00000187837
ENSG00000168298
ENSG00000129152
ENSG00000103241
ENSG00000168036
ENSG00000147576
ENSG00000044115
ENSG00000171735
ENSG00000140262
ENSG00000105173
ENSG00000135097
ENSG00000196159
ENSG00000105568
ENSG00000068078
ENSG00000075624
ENSG00000145675
ENSG00000183495
ENSG00000046889
ENSG00000188827
ENSG00000136997
ENSG00000184507
ENSG00000100644
ENSG00000168702
ENSG00000168769
ENSG00000072364
ENSG00000178568
ENSG00000109685
ENSG00000044524
ENSG00000170734
ENSG00000140396
ENSG00000142733
ENSG00000131747
ENSG00000135111
ENSG00000141564
ENSG00000147655
ENSG00000116251
ENSG00000112561
ENSG00000009709
ENSG00000138592
ENSG00000120063
ENSG00000169696
ENSG00000136754
ENSG00000078403
ENSG00000140525
ENSG00000184304
ENSG00000160469
ENSG00000074266
ENSG00000111087
ENSG00000105976
ENSG00000140521
ENSG00000092847
ENSG00000166987
ENSG00000145819
ENSG00000047936
ENSG00000138795
ENSG00000102882
ENSG00000123908
ENSG00000118985
ENSG00000012124
ENSG00000085563
ENSG00000104332
ENSG00000163513
ENSG00000037280
ENSG00000138376
ENSG00000116990
ENSG00000147548
ENSG00000175634
ENSG00000163605
ENSG00000163322
ENSG00000198286
ENSG00000122641
ENSG00000128052
ENSG00000113594
ENSG00000198730
ENSG00000145715
ENSG00000105221
ENSG00000150347
ENSG00000118007
ENSG00000104320
ENSG00000196411
ENSG00000145242
ENSG00000184357
ENSG00000225830
ENSG00000162607
ENSG00000266412
ENSG00000128602
ENSG00000139144
ENSG00000103855
ENSG00000185920
ENSG00000164330
ENSG00000125398
ENSG00000162434
ENSG00000122566
ENSG00000136504
ENSG00000181690
ENSG00000104419
ENSG00000147862
ENSG00000204842
ENSG00000163599
ENSG00000165731
ENSG00000198915
ENSG00000159184
ENSG00000167258
ENSG00000126883
ENSG00000257923
ENSG00000172260
ENSG00000163655
ENSG00000166483
ENSG00000110713
ENSG00000144476
ENSG00000163161
ENSG00000148053
ENSG00000078237
ENSG00000141510
ENSG00000073050
ENSG00000127191
ENSG00000066468
ENSG00000119335
ENSG00000189056
ENSG00000083093
ENSG00000142453
ENSG00000163558
ENSG00000119397
ENSG00000166886
ENSG00000166888
ENSG00000043093
ENSG00000124575
ENSG00000277775
ENSG00000062524
ENSG00000179593
ENSG00000179477
ENSG00000092445
ENSG00000179094
ENSG00000188641
ENSG00000085276
ENSG00000061273
ENSG00000178999
ENSG00000135333
ENSG00000183258
ENSG00000178971
ENSG00000073803
ENSG00000182578
ENSG00000113721
ENSG00000139219
ENSG00000175054
ENSG00000063244
ENSG00000071626
ENSG00000104408
ENSG00000198198
ENSG00000203734
ENSG00000055609
ENSG00000163659
ENSG00000160007
ENSG00000119508
ENSG00000110841
ENSG00000166949
ENSG00000172409
ENSG00000164398
ENSG00000065559
ENSG00000083168
ENSG00000059122
ENSG00000130396
ENSG00000172578
ENSG00000182511
ENSG00000197299
ENSG00000167601
ENSG00000140564
ENSG00000184347
ENSG00000105647
ENSG00000083799
ENSG00000180644
ENSG00000106462
ENSG00000107807
ENSG00000156030
ENSG00000113263
ENSG00000139263
ENSG00000146648
ENSG00000051382
ENSG00000107779
ENSG00000144736
ENSG00000172493
ENSG00000138675
ENSG00000078399
ENSG00000179361
ENSG00000113916
ENSG00000145863
ENSG00000064692
ENSG00000198822
ENSG00000105639
ENSG00000104365
ENSG00000197323
ENSG00000105997
ENSG00000244405
ENSG00000178104
ENSG00000138378
ENSG00000112679
ENSG00000157404
ENSG00000164438
ENSG00000108055
ENSG00000135503
ENSG00000179348
ENSG00000110395
ENSG00000127946
ENSG00000181722
ENSG00000118515
ENSG00000076242
ENSG00000182197
ENSG00000105722
ENSG00000083857
ENSG00000141985
ENSG00000077782
ENSG00000109906
ENSG00000123405
ENSG00000107485
ENSG00000144535
ENSG00000108061
ENSG00000122877
ENSG00000108375
ENSG00000109452
ENSG00000177565
ENSG00000185811
ENSG00000184371
ENSG00000140575
ENSG00000163635
ENSG00000111642
ENSG00000132002
ENSG00000026103
ENSG00000162924
ENSG00000185697
ENSG00000162736
ENSG00000115415
ENSG00000158636
ENSG00000169032
ENSG00000115687
ENSG00000047410
ENSG00000104889
ENSG00000135956
ENSG00000115392
ENSG00000160957
ENSG00000074181
ENSG00000112761
ENSG00000135903
ENSG00000185345
ENSG00000095794
ENSG00000187735
ENSG00000130816
ENSG00000108654
ENSG00000116815
ENSG00000143228
ENSG00000118503
ENSG00000197535
ENSG00000049540
ENSG00000127329
ENSG00000039068
ENSG00000107929
ENSG00000172936
ENSG00000160949
ENSG00000005007
ENSG00000151348
ENSG00000137812
ENSG00000166225
ENSG00000103037
ENSG00000140332
ENSG00000164754
ENSG00000079999
ENSG00000079263
ENSG00000179583
ENSG00000263001
ENSG00000183454
ENSG00000149554
ENSG00000137869
ENSG00000116132
ENSG00000130844
ENSG00000113360
ENSG00000174197
ENSG00000168610
ENSG00000158715
ENSG00000128944
ENSG00000092820
ENSG00000091831
ENSG00000152104
ENSG00000040199
ENSG00000121989
ENSG00000173757
ENSG00000177084
ENSG00000175595
ENSG00000071564
ENSG00000273802
ENSG00000180596
ENSG00000158373
ENSG00000141736
ENSG00000156976
ENSG00000143207
ENSG00000188906
ENSG00000183770
ENSG00000166501
ENSG00000078674
ENSG00000141867
ENSG00000118058
ENSG00000007237
ENSG00000120738
ENSG00000010072
ENSG00000125347
ENSG00000133895
ENSG00000162733
ENSG00000108312
ENSG00000163930
ENSG00000160613
ENSG00000067955
ENSG00000099381
ENSG00000137497
ENSG00000082175
ENSG00000145632
ENSG00000177614
ENSG00000082701
ENSG00000108799
ENSG00000143322
ENSG00000170581
ENSG00000115524
ENSG00000004700
ENSG00000165458
ENSG00000180917
ENSG00000054267
ENSG00000130779
ENSG00000143674
ENSG00000214944
ENSG00000134817
ENSG00000126561
ENSG00000160867
ENSG00000134371
ENSG00000165671
ENSG00000123999
ENSG00000149311
ENSG00000197943
ENSG00000163399
ENSG00000157106
ENSG00000073282
ENSG00000167522
ENSG00000135100
ENSG00000105325
ENSG00000073578
ENSG00000065361
ENSG00000141579
ENSG00000104884
ENSG00000178105
ENSG00000108821
ENSG00000079805
ENSG00000065057
ENSG00000186174
ENSG00000079432
ENSG00000103197
ENSG00000067560
ENSG00000111241
ENSG00000126746
ENSG00000127616
ENSG00000041880
ENSG00000185630
ENSG00000136492
ENSG00000135144
ENSG00000121879
ENSG00000167548
ENSG00000133703
ENSG00000179295
ENSG00000089094
ENSG00000178951
ENSG00000132170
ENSG00000135679
ENSG00000272333
ENSG00000157388
ENSG00000062822
ENSG00000172716
ENSG00000123983
ENSG00000144554
ENSG00000104885
ENSG00000114279
ENSG00000204843
ENSG00000118046
ENSG00000082898
ENSG00000196712
ENSG00000051341
ENSG00000203857
ENSG00000082805
ENSG00000154928
ENSG00000145012
ENSG00000125618
ENSG00000170836
ENSG00000168646
ENSG00000187605
ENSG00000134644
ENSG00000196535
ENSG00000129071
ENSG00000105426
ENSG00000028277
ENSG00000187098
ENSG00000162613
ENSG00000130159
ENSG00000114861
ENSG00000141027
ENSG00000105656
ENSG00000173821
ENSG00000008130
ENSG00000169855
ENSG00000115170
ENSG00000128714
ENSG00000144218
ENSG00000113851
ENSG00000169047
ENSG00000143970
ENSG00000173531
ENSG00000177606
ENSG00000181555
ENSG00000116478
ENSG00000168137
ENSG00000138081
ENSG00000030419
ENSG00000132155
ENSG00000143437
ENSG00000143799
ENSG00000164078
ENSG00000036828
ENSG00000084676
ENSG00000068024
ENSG00000116062
ENSG00000082512
ENSG00000064933
ENSG00000117400
ENSG00000064012
ENSG00000021826
ENSG00000143294
ENSG00000153208
ENSG00000036257
ENSG00000115904
ENSG00000198400
ENSG00000119772
ENSG00000163374
ENSG00000084774
ENSG00000162775
ENSG00000123473
ENSG00000116560
ENSG00000132781
ENSG00000116128
ENSG00000153201
ENSG00000160789
ENSG00000263528
ENSG00000196182
ENSG00000119535
ENSG00000071054
ENSG00000163435
ENSG00000143772
ENSG00000198625
ENSG00000117713
ENSG00000185104
ENSG00000134250
ENSG00000116604
ENSG00000171608
ENSG00000185499
ENSG00000117461
ENSG00000085999
ENSG00000009307
ENSG00000143379
ENSG00000162367
ENSG00000133056
ENSG00000177000
